mouse_gene_id	mouse_gene_name	human_gene_id	human_gene_name	primary_state	mouse_spatial_score	human_detected	human_detection_fraction	human_mean_log_expression	intended_score_column	intended_score_pearson_r	graph_morans_i	matched_null_n	matched_null_moran_p95	matched_null_moran_p99	moran_empirical_upper_p	hotspot_overlap_fraction	human_support_score	interpretation
ENSMUSG00000070436	Serpinh1	ENSG00000149257	SERPINH1	scar_repair_associated	37.86468831294222	True	0.48226950354609927	0.8946292705054864	fibroblast_scar_repair_score	0.28843595234822617	0.1591947018980895	100	0.1642235472597409	0.2859367818083709	0.06930693069306931	0.10666666666666667	9.58394904742269	single-section within-human spatial support; not external validation
ENSMUSG00000041476	Smpx	ENSG00000091482	SMPX	mechanical_adverse	36.29998001828528	True	0.40038684719535783	0.7241694730307315	mechanical_border_score	0.31891168325233077	0.15599469813364714	100	0.13667249978876955	0.22899973328019618	0.0594059405940594	0.07936507936507936	9.54839073443462	single-section within-human spatial support; not external validation
ENSMUSG00000026574	Dpt	ENSG00000143196	DPT	scar_repair_associated	38.43249585034515	True	0.4558349451966473	0.846520612094824	fibroblast_scar_repair_score	0.25309631105624125	0.12196678955394645	100	0.13424636604206316	0.2534395133032028	0.0891089108910891	0.1267605633802817	9.532662373379702	single-section within-human spatial support; not external validation
ENSMUSG00000037563	Rps16	ENSG00000105193	RPS16	scar_repair_associated	37.56853425885963	True	0.8723404255319149	2.2866617144322037	fibroblast_scar_repair_score	0.2641230632231813	0.15660457363154384	100	0.20550012455781075	0.3764102463517816	0.07920792079207921	0.11764705882352941	9.525914849927323	single-section within-human spatial support; not external validation
ENSMUSG00000023905	Tnfrsf12a	ENSG00000006327	TNFRSF12A	mechanical_adverse	35.364703672593905	True	0.41070277240490005	0.7166577273306938	mechanical_border_score	0.2936626973379333	0.14979802487302937	100	0.15735912047000464	0.1999344512775078	0.06930693069306931	0.09375	9.5119761840276	single-section within-human spatial support; not external validation
ENSMUSG00000045128	Rpl18a	ENSG00000105640	RPL18A	scar_repair_associated	37.52625240792972	True	0.8916827852998066	2.441809726567292	fibroblast_scar_repair_score	0.32139912311245533	0.16453303933285218	100	0.17646848258509382	0.3060513006946759	0.06930693069306931	0.07194244604316546	9.503934307020057	single-section within-human spatial support; not external validation
ENSMUSG00000004951	Hspb1	ENSG00000106211	HSPB1	mechanical_adverse	36.554304508452994	True	0.7014829142488717	1.6450581789268954	mechanical_border_score	0.22191542777718964	0.1492306049548636	100	0.1502814646530438	0.2352760619920636	0.06930693069306931	0.14545454545454545	9.4951289302995	single-section within-human spatial support; not external validation
ENSMUSG00000004939	Nmrk2	ENSG00000077009	NMRK2	mechanical_adverse	35.02669379775257	True	0.21792392005157962	0.3318785682095073	mechanical_border_score	0.22815820817485813	0.10551034396795875	100	0.12588907690198367	0.25724901744865214	0.06930693069306931	0.11764705882352941	9.310125719637384	single-section within-human spatial support; not external validation
ENSMUSG00000037820	Tgm2	ENSG00000198959	TGM2	mechanical_adverse	35.355903759158416	True	0.504835589941973	0.9445244220860006	mechanical_border_score	0.24746707821112335	0.15856169100572115	100	0.17376500643936776	0.4521339360908226	0.06930693069306931	0.08860759493670886	9.19366322876041	single-section within-human spatial support; not external validation
ENSMUSG00000042254	Cilp	ENSG00000138615	CILP	mechanical_adverse	36.32020344733499	True	0.16054158607350097	0.24442320612543242	mechanical_border_score	0.19359181933205744	0.12194394777357408	100	0.16314778140581276	0.32851764197123556	0.09900990099009901	0.12	9.121550915992344	single-section within-human spatial support; not external validation
ENSMUSG00000031320	Rps4x	ENSG00000198034	RPS4X	scar_repair_associated	37.51408432190797	True	0.7840103159252095	1.8730988779135958	fibroblast_scar_repair_score	0.2571601279820465	0.17378946508601545	100	0.14022596318566813	0.3186198952114268	0.0594059405940594	0.06557377049180328	9.067550931826705	single-section within-human spatial support; not external validation
ENSMUSG00000072941	Sod3	ENSG00000109610	SOD3	scar_repair_associated	38.10831481250923	True	0.18568665377176016	0.3010330882138432	fibroblast_scar_repair_score	0.1550172332678915	0.1988466487285113	100	0.19533499916909286	0.34494353875118366	0.0594059405940594	0.13793103448275862	9.033551675469418	single-section within-human spatial support; not external validation
ENSMUSG00000057841	Rpl32	ENSG00000144713	RPL32	scar_repair_associated	37.58964544636345	True	0.9232753062540296	2.788588934715634	fibroblast_scar_repair_score	0.24444894397781083	0.1355487503597589	100	0.18417038234022376	0.32424889657116673	0.0891089108910891	0.06944444444444445	9.02224921942242	single-section within-human spatial support; not external validation
ENSMUSG00000030579	Tyrobp	ENSG00000011600	TYROBP	scar_repair_associated	38.85369708808086	True	0.28368794326241137	0.5146306781979165	fibroblast_scar_repair_score	0.1822442281498888	0.15637434245837076	100	0.21274220113410366	0.3770515401339846	0.07920792079207921	0.09090909090909091	8.82073809617206	single-section within-human spatial support; not external validation
ENSMUSG00000029816	Gpnmb	ENSG00000136235	GPNMB	scar_repair_associated	37.54788929331924	True	0.30238555770470665	0.5288925761165408	fibroblast_scar_repair_score	0.12477961459653465	0.1127034375174498	100	0.13554946942656013	0.31179697420218094	0.07920792079207921	0.10638297872340426	8.599741517366441	single-section within-human spatial support; not external validation
ENSMUSG00000024304	Cdh2	ENSG00000170558	CDH2	mechanical_adverse	34.57905462155333	True	0.2675693101225016	0.4122780320997951	mechanical_border_score	0.22115898838875456	0.09478396310809173	100	0.11429725142525009	0.21422767953248506	0.0891089108910891	0.023809523809523808	8.517430120808717	single-section within-human spatial support; not external validation
ENSMUSG00000021998	Lcp1	ENSG00000136167	LCP1	scar_repair_associated	37.88066932324084	True	0.052869116698903935	0.08279174948704973	fibroblast_scar_repair_score	0.07985307053302686	0.05364651654111315	100	0.04384347366584316	0.08072610061449649	0.04950495049504951	0.1111111111111111	8.482771980043207	single-section within-human spatial support; not external validation
ENSMUSG00000042436	Mfap4	ENSG00000166482	MFAP4	scar_repair_associated	37.99801762864815	True	0.2978723404255319	0.5285628917528772	fibroblast_scar_repair_score	0.18817930704228697	0.13096318918827315	100	0.17155474580767321	0.5203648886373169	0.09900990099009901	0.0425531914893617	8.469501374168615	single-section within-human spatial support; not external validation
ENSMUSG00000046727	Cystm1	ENSG00000120306	CYSTM1	mechanical_adverse	34.97272999512792	True	0.25274016763378465	0.3699407204268426	mechanical_border_score	0.21124900768285038	0.0910375179245441	100	0.1487919423682656	0.39886081525502837	0.09900990099009901	0.025	8.467494046097102	single-section within-human spatial support; not external validation
ENSMUSG00000021242	Npc2	ENSG00000119655	NPC2	scar_repair_associated	38.5775343399405	True	0.3952288845905867	0.6919869417707553	fibroblast_scar_repair_score	0.12968204836485048	0.10141119979678015	100	0.15789292889847256	0.32499520536764936	0.0891089108910891	0.08064516129032258	8.423253580511684	single-section within-human spatial support; not external validation
ENSMUSG00000042286	Stab1	ENSG00000010327	STAB1	scar_repair_associated	37.725797416949455	True	0.16376531270148292	0.27766653528726754	fibroblast_scar_repair_score	0.1103342509085725	0.1449184112011612	100	0.1961302471792738	0.3043804816549765	0.09900990099009901	0.07692307692307693	8.277390120836051	single-section within-human spatial support; not external validation
ENSMUSG00000031548	Sfrp1	ENSG00000104332	SFRP1	scar_repair_associated	37.643797218620115	True	0.04448742746615087	0.08237945140274681	fibroblast_scar_repair_score	0.04941277481225113	0.0612196327621308	100	0.03977852689688309	0.04895896499289281	0.019801980198019802	0.14285714285714285	8.218830890376685	single-section within-human spatial support; not external validation
ENSMUSG00000024529	Lox	ENSG00000113083	LOX	scar_repair_associated	38.07302453560941	True	0.22179239200515796	0.38406596253202974	fibroblast_scar_repair_score	0.35990303110366584	0.04853151914904235	100	0.22245422173680715	0.3362070226044208	0.38613861386138615	0.2571428571428571	8.216561043764852	single-section within-human spatial support; not external validation
ENSMUSG00000079243	Xirp1	ENSG00000168334	XIRP1	mechanical_adverse	35.39186596743125	True	0.29593810444874274	0.4755793562941276	mechanical_border_score	0.43138085342109095	0.12609665619935007	100	0.2283048762913838	0.4116892408304485	0.12871287128712872	0.1956521739130435	8.153502511830894	single-section within-human spatial support; not external validation
ENSMUSG00000018774	Cd68	ENSG00000129226	CD68	scar_repair_associated	37.8017439413308	True	0.15538362346872986	0.2745441840919185	fibroblast_scar_repair_score	0.12078308468723954	0.1303141180651577	100	0.1393648336221066	0.2233337297813388	0.07920792079207921	0.04	8.044698508123437	single-section within-human spatial support; not external validation
ENSMUSG00000026042	Col5a2	ENSG00000204262	COL5A2	scar_repair_associated	37.81989481718388	True	0.5177304964539007	1.0011657282427258	fibroblast_scar_repair_score	0.36778539970811297	0.11550743175152568	100	0.16079679576958586	0.4506624051727352	0.10891089108910891	0.2222222222222222	7.984490176026456	single-section within-human spatial support; not external validation
ENSMUSG00000038642	Ctss	ENSG00000163131	CTSS	scar_repair_associated	38.85468886621527	True	0.14442295293359123	0.26628657667993116	fibroblast_scar_repair_score	0.1074855193577942	0.1252622157191188	100	0.14118978081743308	0.4980036684385829	0.0891089108910891	0.041666666666666664	7.978246449480098	single-section within-human spatial support; not external validation
ENSMUSG00000032440	Tgfbr2	ENSG00000163513	TGFBR2	immune_fibrotic_adverse	36.07726659414027	True	0.2759509993552547	0.4744680367618819	immune_fibrotic_activation_score	0.3250509651446979	0.0962144895973652	100	0.12791679372421427	0.27318890025284054	0.12871287128712872	0.23255813953488372	7.810770907147257	single-section within-human spatial support; not external validation
ENSMUSG00000027204	Fbn1	ENSG00000166147	FBN1	scar_repair_associated	37.73591565235781	True	0.6092843326885881	1.2463782957744476	fibroblast_scar_repair_score	0.3680159970565358	0.12984880784468045	100	0.27138313628062444	0.41342412418626656	0.16831683168316833	0.2	7.808095982339214	single-section within-human spatial support; not external validation
ENSMUSG00000026748	Plxdc2	ENSG00000120594	PLXDC2	scar_repair_associated	37.78168318667576	True	0.23533204384268214	0.3846119587353305	fibroblast_scar_repair_score	0.23605463907840232	0.03995530448826747	100	0.2158775122567217	0.4073806959331595	0.36633663366336633	0.2702702702702703	7.578489996632576	single-section within-human spatial support; not external validation
ENSMUSG00000054196	Cthrc1	ENSG00000164932	CTHRC1	scar_repair_associated	36.54058653315989	True	0.23017408123791103	0.3730975973244468	fibroblast_scar_repair_score	0.24526086642928166	0.03035102266027962	100	0.15648370988573826	0.25540031782155076	0.5841584158415841	0.25	7.47156519857569	single-section within-human spatial support; not external validation
ENSMUSG00000020272	Stk10	ENSG00000072786	STK10	immune_fibrotic_adverse	33.7289289245147	True	0.04384268214055448	0.05852664487432283	immune_fibrotic_activation_score	0.11633367442887226	0.05132894764415646	100	0.03719130472962324	0.05027081714967543	0.019801980198019802	0.0	7.451709332195413	single-section within-human spatial support; not external validation
ENSMUSG00000002603	Tgfb1	ENSG00000105329	TGFB1	immune_fibrotic_adverse	35.12623295523657	True	0.09993552546744036	0.13855113853282286	immune_fibrotic_activation_score	0.2178468512559507	0.05888086061087031	100	0.25291733625705254	0.36532063501014195	0.32673267326732675	0.25	7.304502126233318	single-section within-human spatial support; not external validation
ENSMUSG00000027022	Xirp2	ENSG00000163092	XIRP2	mechanical_adverse	37.38143858478706	True	0.30754352030947774	0.5357690837928224	mechanical_border_score	0.3575920900898284	0.06475152350867353	100	0.20210699511146385	0.2759972575703328	0.22772277227722773	0.10416666666666667	6.978885873872303	single-section within-human spatial support; not external validation
ENSMUSG00000068220	Lgals1	ENSG00000100097	LGALS1	scar_repair_associated	37.50134797756906	True	0.8826563507414571	2.4405319814254445	fibroblast_scar_repair_score	0.28188850587574776	0.13622098730244225	100	0.1821910981617759	0.2582160436110888	0.10891089108910891	0.16058394160583941	6.976002568101202	single-section within-human spatial support; not external validation
ENSMUSG00000030208	Emp1	ENSG00000134531	EMP1	immune_fibrotic_adverse	36.75728514517308	True	0.27014829142488717	0.4379183783898772	immune_fibrotic_activation_score	0.18973463269336557	0.04929742201911851	100	0.1388123085189798	0.2718624472125232	0.25742574257425743	0.21428571428571427	6.852693510445908	single-section within-human spatial support; not external validation
ENSMUSG00000040552	C3ar1	ENSG00000171860	C3AR1	scar_repair_associated	37.912722103362086	True	0.05931656995486783	0.09536291865045711	fibroblast_scar_repair_score	0.10882676170901254	0.042551978894548946	100	0.0441476925896767	0.06537862321782349	0.07920792079207921	0.1	6.825623368448788	single-section within-human spatial support; not external validation
ENSMUSG00000060572	Mfap2	ENSG00000117122	MFAP2	scar_repair_associated	37.92610191436334	True	0.2856221792392005	0.4771956041786179	fibroblast_scar_repair_score	0.2565324818621138	0.09381640769636071	100	0.22999148158384053	0.28538027483433953	0.1485148514851485	0.15555555555555556	6.783639335617127	single-section within-human spatial support; not external validation
ENSMUSG00000042284	Itga1	ENSG00000213949	ITGA1	immune_fibrotic_adverse	32.96101071902872	True	0.18633139909735655	0.2863468261096966	immune_fibrotic_activation_score	0.13270921654689746	0.04422943961483657	100	0.15211930483615052	0.4702111366359619	0.32673267326732675	0.2413793103448276	6.727289782040006	single-section within-human spatial support; not external validation
ENSMUSG00000032511	Scn5a	ENSG00000183873	SCN5A	mechanical_adverse	35.712813641570754	True	0.13152804642166344	0.1763785059097459	mechanical_border_score	0.20042155312028653	0.03259719472439584	100	0.1455363462262471	0.31058635492397796	0.46534653465346537	0.19047619047619047	6.726338842531243	single-section within-human spatial support; not external validation
ENSMUSG00000007613	Tgfbr1	ENSG00000106799	TGFBR1	scar_repair_associated	36.916774402522904	True	0.10638297872340426	0.1616080607577415	fibroblast_scar_repair_score	0.13441349587431978	0.03144894630803832	100	0.1539403910790122	0.27163286180198076	0.45544554455445546	0.23529411764705882	6.688833916422389	single-section within-human spatial support; not external validation
ENSMUSG00000009640	Dmap1	ENSG00000178028	DMAP1	immune_fibrotic_adverse	33.27431220026157	True	0.05609284332688588	0.07866353146963649	immune_fibrotic_activation_score	0.08011921407046069	0.043676357917480514	100	0.04216442536548541	0.05995752812813428	0.0594059405940594	0.1111111111111111	6.613317906387088	single-section within-human spatial support; not external validation
ENSMUSG00000034205	Loxl2	ENSG00000134013	LOXL2	immune_fibrotic_adverse	34.71505115627345	True	0.24758220502901354	0.3834908102651528	immune_fibrotic_activation_score	0.16117144653963497	0.08159484869220501	100	0.14238091823245239	0.27112772606313745	0.16831683168316833	0.20512820512820512	6.6080543202634505	single-section within-human spatial support; not external validation
ENSMUSG00000003541	Ier3	ENSG00000137331	IER3	mechanical_adverse	34.31569917418904	True	0.268214055448098	0.4194808371196496	mechanical_border_score	0.22661315596396076	0.08475623626267796	100	0.18434610499632992	0.3226610952027082	0.13861386138613863	0.14285714285714285	6.502536078640906	single-section within-human spatial support; not external validation
ENSMUSG00000022587	Ly6e	ENSG00000160932	LY6E	immune_fibrotic_adverse	35.32799135935423	True	0.19342359767891681	0.31461723586594503	immune_fibrotic_activation_score	0.18869155789368897	0.08848436465432716	100	0.15068349005734957	0.3760007615465638	0.10891089108910891	0.16666666666666666	6.465482680695467	single-section within-human spatial support; not external validation
ENSMUSG00000016349	Eef1a2	ENSG00000101210	EEF1A2	mechanical_adverse	34.87707072494674	True	0.2585428755641522	0.39580616812951736	mechanical_border_score	0.24145928384508017	0.0893914869468082	100	0.16185838752551726	0.21819437303970476	0.18811881188118812	0.12195121951219512	6.424365459168042	single-section within-human spatial support; not external validation
ENSMUSG00000036545	Adamts2	ENSG00000087116	ADAMTS2	scar_repair_associated	37.580245085103336	True	0.23339780786589298	0.38543970863080085	fibroblast_scar_repair_score	0.22299575306521086	0.07620754319458427	100	0.17734278960986571	0.3904311624782513	0.22772277227722773	0.13513513513513514	6.419055599472346	single-section within-human spatial support; not external validation
ENSMUSG00000021806	Nid2	ENSG00000087303	NID2	immune_fibrotic_adverse	32.246282562707066	True	0.11218568665377177	0.17754877417378004	immune_fibrotic_activation_score	0.10446062735281	0.020671939436247556	100	0.15557770094820808	0.3239016570611389	0.5643564356435643	0.2222222222222222	6.404541541894638	single-section within-human spatial support; not external validation
ENSMUSG00000032766	Gng11	ENSG00000127920	GNG11	immune_fibrotic_adverse	33.7889901713773	True	0.4016763378465506	0.7140282224543314	immune_fibrotic_activation_score	0.20849615552806594	0.11097008880200783	100	0.1709862775515837	0.22190400846681885	0.1782178217821782	0.14285714285714285	6.393834076025538	single-section within-human spatial support; not external validation
ENSMUSG00000024659	Anxa1	ENSG00000135046	ANXA1	scar_repair_associated	38.15801542713321	True	0.29206963249516443	0.4934863506743016	fibroblast_scar_repair_score	0.22397818072715495	0.05657593656596345	100	0.22048227481778018	0.5965764223230302	0.24752475247524752	0.13043478260869565	6.387347345232495	single-section within-human spatial support; not external validation
ENSMUSG00000038170	Pde4dip	ENSG00000178104	PDE4DIP	mechanical_adverse	34.15438590278526	True	0.46808510638297873	0.8435971769174059	mechanical_border_score	0.27495072673545246	0.11047525784514509	100	0.2632332302987122	0.4519059467704751	0.12871287128712872	0.0821917808219178	6.307238606988057	single-section within-human spatial support; not external validation
ENSMUSG00000025348	Itga7	ENSG00000135424	ITGA7	mechanical_adverse	35.13030146108423	True	0.2927143778207608	0.44441648652913784	mechanical_border_score	0.23931467393245104	0.0906275124030351	100	0.16940714940038676	0.3230622006677404	0.12871287128712872	0.10869565217391304	6.305453260986011	single-section within-human spatial support; not external validation
ENSMUSG00000025544	Tm9sf2	ENSG00000125304	TM9SF2	immune_fibrotic_adverse	32.58033885317693	True	0.1283043197936815	0.19366469499695213	immune_fibrotic_activation_score	0.10992817415404614	0.030152101414370656	100	0.1567340800448711	0.32571078354383864	0.48514851485148514	0.2	6.259569044924277	single-section within-human spatial support; not external validation
ENSMUSG00000006519	Cyba	ENSG00000051523	CYBA	scar_repair_associated	38.11473002005354	True	0.32688588007736946	0.5575097638422495	fibroblast_scar_repair_score	0.1914615061623951	0.11399074827857573	100	0.2446356299362189	0.37637186801022576	0.10891089108910891	0.13725490196078433	6.246808252660646	single-section within-human spatial support; not external validation
ENSMUSG00000028108	Ecm1	ENSG00000143369	ECM1	scar_repair_associated	38.65593072846289	True	0.25274016763378465	0.3843878577066001	fibroblast_scar_repair_score	0.20635208630504137	0.10799372424287101	100	0.17891160396288824	0.3241120850289177	0.1485148514851485	0.12195121951219512	6.213722273927809	single-section within-human spatial support; not external validation
ENSMUSG00000030717	Nupr1	ENSG00000176046	NUPR1	scar_repair_associated	37.58290353153075	True	0.30883301096067056	0.5073560073294459	fibroblast_scar_repair_score	0.17418080343317283	0.04286068952121718	100	0.14780964820990686	0.22677738698548475	0.25742574257425743	0.14583333333333334	6.211751487265704	single-section within-human spatial support; not external validation
ENSMUSG00000025743	Sdc3	ENSG00000162512	SDC3	scar_repair_associated	38.198635400387786	True	0.11605415860735009	0.16530461283095163	fibroblast_scar_repair_score	0.14481108912389376	0.06963816688832561	100	0.18526238398481332	0.3776683914704859	0.24752475247524752	0.16666666666666666	6.202199868076696	single-section within-human spatial support; not external validation
ENSMUSG00000028273	Pdlim5	ENSG00000163110	PDLIM5	mechanical_adverse	36.18883514122059	True	0.42811089619600257	0.7532577819024632	mechanical_border_score	0.24609741850774702	0.08150026909717899	100	0.16354337387733822	0.3405259225931319	0.22772277227722773	0.08955223880597014	6.193002421494244	single-section within-human spatial support; not external validation
ENSMUSG00000020717	Pecam1	ENSG00000261371	PECAM1	immune_fibrotic_adverse	32.93157809924754	True	0.31721470019342357	0.5726263715104095	immune_fibrotic_activation_score	0.1736360143018941	0.07797726486664841	100	0.2534416249849797	0.5369257891077598	0.19801980198019803	0.14	6.161816085811364	single-section within-human spatial support; not external validation
ENSMUSG00000030551	Nr2f2	ENSG00000185551	NR2F2	immune_fibrotic_adverse	33.6508020525784	True	0.1450676982591876	0.23945379824132826	immune_fibrotic_activation_score	0.12821723595700962	0.06468263515993301	100	0.2268146881334582	0.4126592222182379	0.1782178217821782	0.17391304347826086	6.160607763568144	single-section within-human spatial support; not external validation
ENSMUSG00000033420	Antxr1	ENSG00000169604	ANTXR1	scar_repair_associated	37.7737897482018	True	0.22437137330754353	0.36048169597828705	fibroblast_scar_repair_score	0.2057064028891335	0.07718367199764135	100	0.22858737356801886	0.45125007532611705	0.24752475247524752	0.11428571428571428	6.1485241316205155	single-section within-human spatial support; not external validation
ENSMUSG00000024486	Hbegf	ENSG00000113070	HBEGF	mechanical_adverse	34.194026641176244	True	0.06447453255963895	0.08261990314387492	mechanical_border_score	0.09312662266115357	0.028013038921806916	100	0.029165537240362294	0.05133319712741601	0.06930693069306931	0.0	6.137741038352479	single-section within-human spatial support; not external validation
ENSMUSG00000031461	Myom2	ENSG00000036448	MYOM2	mechanical_adverse	34.50637638670106	True	0.3107672469374597	0.5019077662489453	mechanical_border_score	0.27279355139335293	0.08644284269652701	100	0.29293309269130646	0.5429181834610909	0.21782178217821782	0.061224489795918366	6.126557226727464	single-section within-human spatial support; not external validation
ENSMUSG00000020186	Csrp2	ENSG00000175183	CSRP2	scar_repair_associated	37.832350322238646	True	0.07479045776918117	0.1017080759740177	fibroblast_scar_repair_score	0.07544671794899184	0.021519613881512686	100	0.040506446604759126	0.06846908298460612	0.2079207920792079	0.3333333333333333	6.110965285127865	single-section within-human spatial support; not external validation
ENSMUSG00000059534	Uqcr10	ENSG00000184076	UQCR10	mechanical_adverse	34.04398682346432	True	0.6157317859445519	1.282833297258073	mechanical_border_score	0.23782363377645757	0.10806490754331576	100	0.23030661823621634	0.5978724975940903	0.13861386138613863	0.08333333333333333	6.093608469325413	single-section within-human spatial support; not external validation
ENSMUSG00000007097	Atp1a2	ENSG00000018625	ATP1A2	mechanical_adverse	33.93169834975166	True	0.10251450676982592	0.13998490350108528	mechanical_border_score	0.1800784092301009	0.054039270301268504	100	0.1829784524614092	0.2892586651428344	0.32673267326732675	0.125	6.080470455380605	single-section within-human spatial support; not external validation
ENSMUSG00000041355	Ssr2	ENSG00000163479	SSR2	scar_repair_associated	37.52424809277179	True	0.329464861379755	0.5432579087030779	fibroblast_scar_repair_score	0.16719616395743828	0.029510438448276673	100	0.1557304969783565	0.3211156337506238	0.49504950495049505	0.1346153846153846	6.080100060667706	single-section within-human spatial support; not external validation
ENSMUSG00000025647	Shisa5	ENSG00000164054	SHISA5	scar_repair_associated	37.60960387533426	True	0.19987105093488072	0.3154760817701981	fibroblast_scar_repair_score	0.16733034653416193	0.07438991499190174	100	0.18218149569165418	0.3406444996910905	0.1782178217821782	0.12903225806451613	6.036240143721101	single-section within-human spatial support; not external validation
ENSMUSG00000030751	Psma1	ENSG00000129084	PSMA1	immune_fibrotic_adverse	33.58150215427848	True	0.1824629271437782	0.27637240970404586	immune_fibrotic_activation_score	0.10679960853007181	0.017143603025065894	100	0.15388189480266706	0.25074850287651274	0.6336633663366337	0.1724137931034483	6.020107996008017	single-section within-human spatial support; not external validation
ENSMUSG00000001833	Sept7	ENSG00000122545	SEPTIN7	immune_fibrotic_adverse	33.680231888547844	True	0.30947775628626695	0.5085258657785423	immune_fibrotic_activation_score	0.14195680777723846	0.029277394927409578	100	0.1799723191536558	0.3323809445411731	0.45544554455445546	0.14583333333333334	6.018407513330097	single-section within-human spatial support; not external validation
ENSMUSG00000038587	Akap12	ENSG00000131016	AKAP12	immune_fibrotic_adverse	33.677996776697	True	0.1096067053513862	0.18853609832941562	immune_fibrotic_activation_score	0.09533772142635448	0.028256472989820834	100	0.16430101071977612	0.2515320380224574	0.4752475247524752	0.17647058823529413	5.98379103444048	single-section within-human spatial support; not external validation
ENSMUSG00000003363	Pld3	ENSG00000105223	PLD3	scar_repair_associated	38.18242884781825	True	0.3288201160541586	0.5591198117464209	fibroblast_scar_repair_score	0.19818113118270123	0.11179322653001231	100	0.27530493260372196	0.5464257056816648	0.10891089108910891	0.09803921568627451	5.973400512586403	single-section within-human spatial support; not external validation
ENSMUSG00000009575	Cbx5	ENSG00000094916	CBX5	immune_fibrotic_adverse	32.05950472996458	True	0.1276595744680851	0.18394038601616855	immune_fibrotic_activation_score	0.12765611531208806	0.025349953522144635	100	0.09770474341954088	0.22997612091933153	0.45544554455445546	0.15	5.965936691872528	single-section within-human spatial support; not external validation
ENSMUSG00000036908	Unc93b1	ENSG00000110057	UNC93B1	scar_repair_associated	37.95961145543151	True	0.061895551257253385	0.09611934314865353	fibroblast_scar_repair_score	0.08026427333693004	0.03875579540524397	100	0.039792516766464385	0.047752149571361514	0.06930693069306931	0.0	5.957407690311715	single-section within-human spatial support; not external validation
ENSMUSG00000035493	Tgfbi	ENSG00000120708	TGFBI	scar_repair_associated	37.653893581212486	True	0.3288201160541586	0.5470522721282084	fibroblast_scar_repair_score	0.19450433445275703	0.07968168478879578	100	0.23965816170376347	0.4127136644482199	0.19801980198019803	0.09803921568627451	5.951339732206738	single-section within-human spatial support; not external validation
ENSMUSG00000025809	Itgb1	ENSG00000150093	ITGB1	immune_fibrotic_adverse	36.93772440390659	True	0.6350741457124436	1.271755722687246	immune_fibrotic_activation_score	0.16223049572087583	0.07127050926257426	100	0.1448419432109867	0.23167999305848896	0.19801980198019803	0.12121212121212122	5.943079944022225	single-section within-human spatial support; not external validation
ENSMUSG00000041548	Hspb8	ENSG00000152137	HSPB8	mechanical_adverse	34.97232347409121	True	0.20696324951644102	0.30290743058842134	mechanical_border_score	0.20086734506950166	0.059367773805557626	100	0.14550776338333368	0.311207346923268	0.22772277227722773	0.09090909090909091	5.932476797689738	single-section within-human spatial support; not external validation
ENSMUSG00000038463	Olfml2b	ENSG00000162745	OLFML2B	scar_repair_associated	37.79788571901161	True	0.1773049645390071	0.29389741925159807	fibroblast_scar_repair_score	0.17850567884793803	0.10064385857586108	100	0.13189891652286354	0.378174597475772	0.12871287128712872	0.10714285714285714	5.928176930230485	single-section within-human spatial support; not external validation
ENSMUSG00000031880	Rrad	ENSG00000166592	RRAD	mechanical_adverse	36.33995944047729	True	0.2063185041908446	0.3096924466802685	mechanical_border_score	0.1954432030701348	0.05456821206450925	100	0.21102830065090794	0.3235765387117474	0.24752475247524752	0.09375	5.922659218420809	single-section within-human spatial support; not external validation
ENSMUSG00000026576	Atp1b1	ENSG00000143153	ATP1B1	mechanical_adverse	36.09075981215257	True	0.22695035460992907	0.3496980345206761	mechanical_border_score	0.20709487910947028	0.049966506773965885	100	0.1500815042990337	0.22992938018595288	0.25742574257425743	0.08333333333333333	5.909235941323488	single-section within-human spatial support; not external validation
ENSMUSG00000030096	Slc6a6	ENSG00000131389	SLC6A6	immune_fibrotic_adverse	34.809477934037815	True	0.11347517730496454	0.1631246416471483	immune_fibrotic_activation_score	0.02143706124680192	0.01792261048614845	100	0.16246332956653448	0.22380230133977363	0.6237623762376238	0.2222222222222222	5.906400145258589	single-section within-human spatial support; not external validation
ENSMUSG00000028478	Clta	ENSG00000122705	CLTA	scar_repair_associated	37.65593708711167	True	0.21018697614442294	0.33124932963478343	fibroblast_scar_repair_score	0.1527626698631422	0.014513326020831732	100	0.21999697259036752	0.3912108735092214	0.6633663366336634	0.12121212121212122	5.886272988875823	single-section within-human spatial support; not external validation
ENSMUSG00000042675	Ypel3	ENSG00000090238	YPEL3	scar_repair_associated	37.688179277519026	True	0.20309477756286268	0.3105609839236186	fibroblast_scar_repair_score	0.10563758993735617	0.05585131174086318	100	0.18947329733683604	0.2848733568003141	0.21782178217821782	0.15625	5.883825539624137	single-section within-human spatial support; not external validation
ENSMUSG00000040653	Ppp1r14c	ENSG00000198729	PPP1R14C	mechanical_adverse	33.76589413269647	True	0.10186976144422953	0.1440819088197264	mechanical_border_score	0.14201404915188665	0.028524385138765814	100	0.16066417255818904	0.4332812665853906	0.48514851485148514	0.125	5.85208429491132	single-section within-human spatial support; not external validation
ENSMUSG00000040212	Emp3	ENSG00000142227	EMP3	scar_repair_associated	38.20995265025601	True	0.26563507414571247	0.431929109788372	fibroblast_scar_repair_score	0.17897681583208372	0.06200750966502716	100	0.2510929494945365	0.31384782520952625	0.25742574257425743	0.09523809523809523	5.835765656897264	single-section within-human spatial support; not external validation
