gene_id	gene_name	primary_state	structural_or_repair_caution	n_relevant_samples	relevant_effect_median	relevant_direction_consistency	boundary_slope_consistency	graph_edge_consistency	leave_one_out_direction_consistency	intended_score_correlation_median	detection_fraction_median	replicate_rule_pass	mouse_score_before_effect_percentile	mechanical_state_strength	immune_state_strength	scar_state_strength	effect_magnitude_percentile	mouse_spatial_score
ENSMUSG00000038456	Dennd2a	scar_repair_associated	False	3	0.03807438099868021	1.0	0.6666666666666666	1.0	1.0	0.26452517012979726	0.12609238451935081	True	25.14520345523571	0.0	0.00985894764630705	0.010071632111262604	0.4261733848702374	28.554590534197608
ENSMUSG00000024542	Cep192	scar_repair_associated	False	3	0.0376885864659738	1.0	1.0	1.0	1.0	0.201734719739126	0.06408655846858094	True	25.17170669546347	0.0	0.00714891726891344	0.007603096428077041	0.4228602981778023	28.55458908088589
ENSMUSG00000019977	Hbs1l	scar_repair_associated	False	3	0.04962945535709418	1.0	0.6666666666666666	0.6666666666666666	1.0	0.18534472230609886	0.30782533506268916	True	24.445401667169925	0.0	0.00869273954359602	0.00919855762136355	0.5136388735505246	28.554512655574122
ENSMUSG00000032249	Anp32a	scar_repair_associated	False	3	0.05074695029847648	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1744614610809477	0.3627323821876351	True	24.38010209981902	0.0	0.008705454200746926	0.008853387094474441	0.52170071783545	28.553707842502618
ENSMUSG00000003581	Rnf215	scar_repair_associated	False	3	0.050707177970285094	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2358275919112201	0.17561381606325427	True	24.38250612574947	0.0	0.011386936740775016	0.011958151673346004	0.5213694091662066	28.553461399079122
ENSMUSG00000109754	Gm39214	mechanical_adverse	False	2	0.023134368123075337	1.0	1.0	1.0	1.0	0.04173859879863788	0.09813855793956464	True	24.722509961885297	0.0009655961095490388	0.0	0.0	0.478867778208608	28.55345218755416
ENSMUSG00000032370	Lactb	immune_fibrotic_adverse	False	3	0.01855160347481323	1.0	0.6666666666666666	1.0	1.0	0.05646384437302701	0.15953307392996108	True	24.39844584185424	0.0	0.0010474948514719615	0.0009299889012297707	0.5189328743545611	28.54990883669073
ENSMUSG00000049119	Fam110b	immune_fibrotic_adverse	False	3	0.022029647760345827	1.0	0.6666666666666666	1.0	1.0	0.15059899100421975	0.08776480760916558	True	23.886732726829464	0.0	0.003317642724886451	0.0032133807676806418	0.5826161790017211	28.547662158843234
ENSMUSG00000022965	Ifngr2	mechanical_adverse	False	6	0.059950255572719574	1.0	0.6666666666666666	0.5	1.0	0.04286703608056717	0.7114734489349955	True	22.923868883150067	0.002569889768674993	0.0	0.0	0.7025979061651803	28.54465213247151
ENSMUSG00000020538	Srebf1	scar_repair_associated	False	3	0.04896401100624795	1.0	0.6666666666666666	0.6666666666666666	1.0	0.18905929226305382	0.2148724600086468	True	24.467689086911655	0.0	0.00904761017645095	0.009257101267201615	0.5095527332965213	28.544110953283827
ENSMUSG00000092558	Med20	scar_repair_associated	False	3	0.05076533067657789	1.0	0.6666666666666666	1.0	1.0	0.14979138977269066	0.12026633374947981	True	24.369410011545003	0.0	0.007476208828113584	0.007604209434314809	0.5218111540585312	28.543899244013254
ENSMUSG00000033182	Kbtbd12	mechanical_adverse	False	5	0.03970875140525369	1.0	1.0	0.8	1.0	0.05391519413731809	0.07502061005770816	True	23.64880031568953	0.0021409050409647553	0.0	0.0	0.6118650639782861	28.54372082751582
ENSMUSG00000040592	Cd79b	scar_repair_associated	False	3	0.04460314153708497	1.0	1.0	1.0	1.0	0.1736647733021651	0.04577611319184353	True	24.728630337690646	0.0	0.006843240482802497	0.007745994463602245	0.4766427388183324	28.541772248237304
ENSMUSG00000022296	Baalc	mechanical_adverse	False	5	0.04645975499391242	1.0	0.8	0.8	1.0	0.1481029543162767	0.07110912343470482	True	23.355254577418233	0.006880826971408819	0.0	0.0	0.648313299728577	28.54176097524685
ENSMUSG00000026390	Marco	scar_repair_associated	False	2	0.06008524375167156	1.0	1.0	1.0	1.0	0.09385298941530598	0.02253185144930031	True	23.901095708231338	0.0	0.0041065863699125725	0.005639179745841711	0.5800110436223082	28.541184057209804
ENSMUSG00000027018	Hat1	immune_fibrotic_adverse	False	3	0.02298115439013733	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1121739588579382	0.18417639429312582	True	23.769023000877848	0.0	0.0025778870670671904	0.0022300825034178174	0.5963855421686747	28.540107338227244
ENSMUSG00000040242	Fgfr1op2	scar_repair_associated	False	3	0.06801687954853214	1.0	0.6666666666666666	0.3333333333333333	1.0	0.26165674026306335	0.34889753566796367	True	23.56994044157838	0.0	0.017074979974452953	0.017797074985534338	0.6212037548315847	28.53957048023106
ENSMUSG00000045975	C2cd2	scar_repair_associated	False	3	0.04147061499039152	1.0	0.6666666666666666	1.0	1.0	0.16941135134864707	0.14958927799394725	True	24.926973944667754	0.0	0.006547677529174286	0.0070255929267816885	0.45124240750966316	28.53691320474506
ENSMUSG00000068196	Col8a1	mechanical_adverse	False	6	0.10608439583736506	0.8333333333333334	0.3333333333333333	0.6666666666666666	1.0	0.3561621791155527	0.7448452556041689	True	22.136973074693316	0.03778324959159281	0.0	0.0	0.7999224505622334	28.536352679191182
ENSMUSG00000000881	Dlg3	scar_repair_associated	False	3	0.050001316941216206	1.0	0.6666666666666666	1.0	1.0	0.2558470596588524	0.08031627132750728	True	24.40649309453239	0.0	0.010514491032192605	0.01279268991848053	0.5159580342352291	28.534157368414224
ENSMUSG00000074221	Zfp568	mechanical_adverse	False	5	0.024156784058336392	1.0	0.6	1.0	1.0	0.09476837747283877	0.17642209398186315	True	24.614941674564978	0.0022892992301702772	0.0	0.0	0.4897246994959287	28.532739270532407
ENSMUSG00000024018	Ccdc167	scar_repair_associated	False	3	0.044064257418861635	1.0	0.6666666666666666	1.0	1.0	0.11521462899858276	0.1599654128837008	True	24.757435633913673	0.0	0.0045587029492014175	0.005076847070612191	0.47178354500276093	28.53170399393576
ENSMUSG00000056209	Npm3	scar_repair_associated	False	3	0.05481923397449401	1.0	0.6666666666666666	0.6666666666666666	1.0	0.19696468746079354	0.1746649373108517	True	24.135095517760867	0.0	0.01028297673623367	0.010797453286626327	0.5490889011595803	28.527806727037508
ENSMUSG00000031955	Bcar1	scar_repair_associated	False	3	0.06085803597936029	1.0	0.6666666666666666	0.3333333333333333	1.0	0.30792491079265966	0.24927174365376611	True	23.847549464755957	0.0	0.01714604219713316	0.01873970529996099	0.5848702374378796	28.526511364258994
ENSMUSG00000024943	Smc5	scar_repair_associated	False	3	0.039466343418304434	1.0	0.6666666666666666	1.0	1.0	0.202093072105525	0.14396887159533073	True	25.038758173229773	0.0	0.007897614837528554	0.00797587458617681	0.4357813362782993	28.52500886345617
ENSMUSG00000031590	Frg1	scar_repair_associated	False	3	0.05738507003917115	1.0	0.6666666666666666	0.6666666666666666	1.0	0.167378753571476	0.17812364894076957	True	24.009460588873733	0.0	0.009016182253550636	0.009605041496768317	0.5642186637217007	28.523209898647337
ENSMUSG00000005501	Usp40	scar_repair_associated	False	3	0.031701841430298014	1.0	1.0	1.0	1.0	0.11796418176623874	0.12364894076956334	True	25.562519202140884	0.0	0.0033914531480740673	0.003739681784808153	0.3699613473219216	28.522209980716255
ENSMUSG00000028293	Slc35a1	scar_repair_associated	False	3	0.04166294484160034	1.0	1.0	0.6666666666666666	1.0	0.18223800265966572	0.14267185473411154	True	24.900172503636334	0.0	0.0063389349597306145	0.007592571852853069	0.45245720596355604	28.51983015134478
ENSMUSG00000078652	Psme3	scar_repair_associated	False	3	0.05315067025457654	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1474230981165874	0.28922180607573866	True	24.217871922032856	0.0	0.007671089671912319	0.00783563647590282	0.5377139701822198	28.519583683490616
ENSMUSG00000048388	Fam171b	scar_repair_associated	False	3	0.0333317065393824	1.0	1.0	1.0	1.0	0.26547686379023905	0.056636402939904885	True	25.442407226840007	0.0	0.007900523953531385	0.008848796916851842	0.3843180563224738	28.516951677419797
ENSMUSG00000045078	Rnf216	scar_repair_associated	False	3	0.046658024249861985	1.0	0.6666666666666666	0.6666666666666666	1.0	0.20617632561412083	0.20016645859342488	True	24.570391287018058	0.0	0.008750649031794653	0.00961978000025109	0.4928768636112645	28.513406195908175
ENSMUSG00000038668	Lpar1	scar_repair_associated	False	3	0.015492235105573182	1.0	0.6666666666666666	1.0	1.0	0.38586970304707086	0.21473158551810237	True	26.98188488494909	0.0	0.005899100963091216	0.005977984159722931	0.1913859745996687	28.51297268174644
ENSMUSG00000002661	Alkbh7	mechanical_adverse	False	6	0.046020555069125925	0.8333333333333334	1.0	0.8333333333333334	1.0	0.0031866395965104728	0.3457929285314839	True	23.352453170912394	0.00014665092303666743	0.0	0.0	0.644823575029081	28.51104177114504
ENSMUSG00000095028	Sirpb1b	scar_repair_associated	False	2	0.03985356986681944	1.0	1.0	1.0	1.0	0.21100147160631938	0.04942494516889192	True	25.007383007171295	0.0	0.007244271102508672	0.008409161890664167	0.4377691882937604	28.50953651352138
ENSMUSG00000021624	Cd180	scar_repair_associated	False	3	0.04578377023778251	1.0	1.0	1.0	1.0	0.19503943602461754	0.030696065715520967	True	24.630677601880517	0.0	0.00783744800888675	0.00892964072625777	0.484815019326339	28.50919775649123
ENSMUSG00000085022	Gm5860	mechanical_adverse	False	3	0.028966703354842593	1.0	1.0	0.6666666666666666	1.0	0.04431354659413784	0.1511627906976744	True	24.19998980669661	0.001283617358793386	0.0	0.0	0.5385808452888716	28.508636569007585
ENSMUSG00000031523	Dlc1	immune_fibrotic_adverse	False	3	0.01823036019974117	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1798144819579476	0.3731085170773887	True	24.41222022508102	0.0	0.0032780827752232444	0.0031312862013877065	0.5120481927710844	28.508605767249694
ENSMUSG00000028469	Npr2	scar_repair_associated	False	3	0.04069460533286445	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2679598902158932	0.2638368705784436	True	24.941092674628692	0.00037120715941813947	0.010322259914826899	0.010904521977373462	0.44561016013252347	28.50597395568888
ENSMUSG00000048277	Syngr2	immune_fibrotic_adverse	False	3	0.08628362162482672	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.2505014825570735	0.69347168179853	False	20.836342228675775	0.005312822159496764	0.02161417513741266	0.02082191431326842	0.9586919104991394	28.50587751266889
ENSMUSG00000009406	Elk1	scar_repair_associated	False	3	0.03414116214806001	1.0	1.0	1.0	1.0	0.16031520661581108	0.09404910528506034	True	25.372627818970773	0.0	0.004585862880581242	0.00547334746387015	0.39160684704583104	28.505482595337423
ENSMUSG00000020744	Slc25a19	scar_repair_associated	False	3	0.04465553531051904	1.0	1.0	0.6666666666666666	1.0	0.11303724474209646	0.15607436230004323	True	24.686005569619894	0.0	0.003882988606022291	0.005047738673984471	0.47697404748757594	28.5017979495205
ENSMUSG00000072872	Rybp	scar_repair_associated	False	3	0.06022125807280598	1.0	0.6666666666666666	0.6666666666666666	1.0	0.24581166769035015	0.13618677042801555	True	23.851004895895667	0.0	0.013979340280698785	0.0148030878772874	0.5810049696300387	28.499044652935975
ENSMUSG00000024829	Mrpl21	mechanical_adverse	False	6	0.04111877094184857	1.0	0.6666666666666666	0.6666666666666666	1.0	0.031368080450551034	0.49219384039956243	True	23.52154181603664	0.001289816914931686	0.0	0.0	0.6219464908879411	28.49711374314017
ENSMUSG00000015002	Efr3a	scar_repair_associated	False	3	0.044012206362464334	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2317234192342434	0.34846519671422393	True	24.72367384873879	0.0	0.009540026988106296	0.010198658946353358	0.4716731087796797	28.497058718976227
ENSMUSG00000038299	Wdr36	immune_fibrotic_adverse	False	3	0.025315795980821856	1.0	0.6666666666666666	0.6666666666666666	1.0	0.12572747783714341	0.15520968439256377	True	23.41584346624465	0.0	0.0031828911781084245	0.003163415643011877	0.6351118760757315	28.496738474850503
ENSMUSG00000024750	Zfand5	immune_fibrotic_adverse	False	3	0.02107587787660281	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1043657381410175	0.6601815823605707	True	23.959527762179437	0.0	0.002199599551561593	0.0019577211921067445	0.5671256454388984	28.496532925690623
ENSMUSG00000031993	Snx19	immune_fibrotic_adverse	False	3	0.01984348443351211	1.0	0.6666666666666666	0.6666666666666666	1.0	0.13526759989453824	0.20363164721141375	True	24.144938932700562	0.0	0.0026841805128658136	0.002576325016764031	0.5438898450946644	28.496057693457878
ENSMUSG00000062627	Mysm1	scar_repair_associated	False	3	0.03627618935317717	1.0	1.0	1.0	1.0	0.13640113607643548	0.09295287505404237	True	25.212699942269246	0.0	0.004567885234721517	0.004948113440297258	0.4102705687465489	28.49486449224164
ENSMUSG00000031666	Rbl2	scar_repair_associated	False	3	0.030266725561864688	1.0	0.6666666666666666	1.0	1.0	0.16593074955410225	0.2369217466493731	True	25.66225116399128	0.0	0.004970138017167345	0.005022180459028514	0.35394809497515184	28.493835923792492
ENSMUSG00000047446	Arl4a	scar_repair_associated	False	3	0.04238880890433558	1.0	1.0	0.6666666666666666	1.0	0.1313968081138928	0.15780371811500216	True	24.822103287075056	0.0	0.005118614618182741	0.005569754189779452	0.4587520706791828	28.492119852508516
ENSMUSG00000015790	Surf1	scar_repair_associated	False	3	0.05077396309330204	1.0	0.6666666666666666	0.6666666666666666	1.0	0.16372288928727646	0.2576740164288802	True	24.315670669056992	0.0	0.008011355733569975	0.008312859938200952	0.5219215902816123	28.49104339130989
ENSMUSG00000053094	Tmem248	scar_repair_associated	False	3	0.04208827296923762	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2510306870357287	0.30782533506268916	True	24.839517455547703	0.0	0.00951235345145169	0.010565448079615007	0.45621203754831585	28.48921375593423
ENSMUSG00000021298	Gpr132	scar_repair_associated	False	3	0.04442657187327832	1.0	1.0	1.0	1.0	0.20599791543176557	0.030378693300041615	True	24.691667892091218	0.0	0.007727837220642949	0.009151781195674842	0.4746548868028713	28.488906986514188
ENSMUSG00000022228	Zscan26	scar_repair_associated	False	3	0.04023557847602094	1.0	0.6666666666666666	1.0	1.0	0.14300321364410276	0.16169476869865976	True	24.95010747901118	0.0	0.005611969032492442	0.005753817024900485	0.442076200993926	28.48671708696259
ENSMUSG00000000959	Oxa1l	scar_repair_associated	False	3	0.03970834081758662	1.0	1.0	0.6666666666666666	1.0	0.05375412278419617	0.48638132295719844	True	24.989191403371844	0.0	0.0015834673431289507	0.0021344870278652596	0.43710657095527333	28.48604397101403
ENSMUSG00000029513	Prkab1	scar_repair_associated	False	3	0.03599058183390283	1.0	1.0	0.6666666666666666	1.0	0.09129201833391484	0.2745352356247298	True	25.214418776670158	0.0	0.0030421355008571896	0.0032856528566289197	0.40894533406957484	28.485981449226756
ENSMUSG00000020635	Fkbp1b	scar_repair_associated	False	3	0.03412456684521803	1.0	1.0	1.0	1.0	0.2568884858602868	0.054042369217466496	True	25.351966453423717	0.0	0.007704882222273467	0.008766208307506204	0.3914964108227499	28.483937740005715
ENSMUSG00000043384	Gprasp1	scar_repair_associated	False	3	0.043252673026771785	1.0	0.6666666666666666	1.0	1.0	0.20724042137879983	0.12321660181582361	True	24.758358222176817	0.0	0.008585215199834207	0.008963702183827634	0.46559911651021535	28.48315115425854
ENSMUSG00000059486	Kbtbd2	scar_repair_associated	False	3	0.03444072051378731	1.0	1.0	0.6666666666666666	1.0	0.1650756556232205	0.17769454848106533	True	25.322538827621973	0.0	0.005248216185620623	0.00568532451894954	0.3950303699613473	28.482781787312753
ENSMUSG00000027323	Rad51	immune_fibrotic_adverse	False	3	0.029732323456422512	1.0	1.0	0.6666666666666666	1.0	0.11743327367986701	0.0324254215304799	True	22.857647631703067	0.0	0.0034915640775963945	0.003176711729555916	0.7030981067125646	28.482432485403585
ENSMUSG00000038880	Mrps34	mechanical_adverse	False	6	0.06070538162621544	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.028359851348259434	0.522749565255203	True	22.836825774756225	0.0017215955989588294	0.0	0.0	0.7056998836758434	28.48242484416297
ENSMUSG00000028096	Gpr89	scar_repair_associated	False	3	0.033996376434673584	1.0	1.0	1.0	1.0	0.114324748622453	0.1111111111111111	True	25.352615158401385	0.0	0.0036347779687350436	0.0038866271899683424	0.3906129210381005	28.477518526706188
ENSMUSG00000118181	CAAA01066123.1	scar_repair_associated	False	2	0.03361714951211524	1.0	1.0	1.0	1.0	0.19229224092746383	0.08147360700835171	True	25.375857550690057	0.0	0.005453566159299421	0.006464317013278237	0.38741027056874655	28.47513971524003
ENSMUSG00000001016	Ilf2	scar_repair_associated	False	3	0.07286117934519237	1.0	0.6666666666666666	0.3333333333333333	1.0	0.21807038032414292	0.21141374837872892	True	23.308422281944857	0.0	0.014999712339042248	0.015888865090671687	0.6458310325786858	28.475070542574343
ENSMUSG00000039476	Prrx2	scar_repair_associated	False	3	0.04148012784215026	1.0	1.0	0.6666666666666666	1.0	0.32068720931212225	0.08489388264669163	True	24.864198162239774	0.0	0.012432865430887969	0.01330214643960923	0.4513528437327443	28.475020912101726
ENSMUSG00000028565	Nfia	immune_fibrotic_adverse	False	3	0.06654620352584445	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.30139855776704155	0.5352356247297881	False	21.14172467993558	0.0	0.020056929767561533	0.0195402552746555	0.9165232358003442	28.473910566338336
ENSMUSG00000032480	Dhx30	scar_repair_associated	False	3	0.04915511125419195	1.0	0.6666666666666666	0.6666666666666666	1.0	0.17539291488417966	0.23173367920449633	True	24.38569082263841	0.0	0.00751159331644499	0.00862145824432887	0.5104362230811706	28.469180607287775
ENSMUSG00000041238	Rbbp8	scar_repair_associated	False	3	0.03547173753478784	1.0	1.0	1.0	1.0	0.17490125881526875	0.07865168539325842	True	25.22918283379049	0.0	0.0055222290665071574	0.006204051547199212	0.40496963003865266	28.46893987409971
ENSMUSG00000026307	Scly	scar_repair_associated	False	3	0.03274874493182238	1.0	1.0	1.0	1.0	0.13994433502196682	0.10653349979192676	True	25.437668507010702	0.0	0.0044387239625153846	0.004583001332287889	0.37879624516841526	28.468038468358024
ENSMUSG00000012640	Zfp715	immune_fibrotic_adverse	False	3	0.028875956481992954	1.0	0.6666666666666666	0.6666666666666666	1.0	0.11502406741994585	0.12817311693716188	True	22.946074491910434	0.0	0.00332142996520018	0.0030084370843461686	0.6901893287435457	28.4675891218588
ENSMUSG00000064145	Arih2	scar_repair_associated	False	3	0.050580442118668745	1.0	0.6666666666666666	0.6666666666666666	1.0	0.16149481206923416	0.2576740164288802	True	24.302302205748738	0.0	0.007923750654401849	0.008168478994333185	0.5203754831584759	28.465306071016546
ENSMUSG00000050188	Lsm10	scar_repair_associated	False	3	0.06858202681625122	1.0	0.6666666666666666	0.3333333333333333	1.0	0.24476160458990173	0.2178988326848249	True	23.46856962753941	0.0	0.0157022460911922	0.01678624692957332	0.6245168415240199	28.46470435973157
ENSMUSG00000026860	Sh3glb2	scar_repair_associated	False	3	0.028938997843025505	1.0	0.6666666666666666	1.0	1.0	0.1782312881733089	0.3506268914829226	True	25.736054395706518	0.0	0.0047357965415506294	0.005157834864007044	0.34091662065157374	28.463387360919107
ENSMUSG00000031907	Zfp90	scar_repair_associated	False	3	0.035806940720641584	1.0	1.0	1.0	1.0	0.1926881823607637	0.07003891050583658	True	25.206712751752132	0.0	0.006697207129421999	0.006899574323360041	0.4070679182771949	28.46325609796969
ENSMUSG00000036281	Snapc4	scar_repair_associated	False	3	0.034180196603815	1.0	1.0	1.0	1.0	0.1717055338253343	0.08614232209737828	True	25.32236803441268	0.0	0.00508451383927373	0.005868928904112933	0.3924903368304804	28.462290729056523
ENSMUSG00000022111	Uchl3	mechanical_adverse	False	6	0.03694754571806788	1.0	0.5	0.8333333333333334	1.0	0.06321573176056275	0.2903855551029006	True	23.71262772389671	0.002335666139324508	0.0	0.0	0.5936409461031408	28.461755292721836
ENSMUSG00000026610	Esrrg	mechanical_adverse	False	5	0.02606979230947878	1.0	1.0	1.0	1.0	0.04000163232293871	0.07625721352019786	True	24.383867996740598	0.0010428342466991456	0.0	0.0	0.5094998061264056	28.459866445751842
ENSMUSG00000029131	Dnajb6	scar_repair_associated	False	3	0.05937164635346648	1.0	0.6666666666666666	0.3333333333333333	1.0	0.30935503611644777	0.46865542585386943	True	23.856130216698688	0.0	0.017764503479832185	0.018366917801969588	0.5753727222528989	28.45911199472188
ENSMUSG00000063787	Chchd1	mechanical_adverse	False	6	0.07070558764301177	0.8333333333333334	0.6666666666666666	0.8333333333333334	1.0	0.09714491023512489	0.7486835581816671	True	22.58286946141075	0.006868687964702134	0.0	0.0	0.7343931756494766	28.45801486660656
ENSMUSG00000030801	Kat8	scar_repair_associated	False	3	0.04394133805149214	1.0	0.6666666666666666	1.0	1.0	0.18714684698500808	0.12650853100291304	True	24.68717571362041	0.0	0.007065329489665468	0.008223482868639113	0.47123136388735504	28.457026624719248
ENSMUSG00000002504	Slc9a3r2	mechanical_adverse	False	6	0.063705981182479	1.0	0.6666666666666666	0.3333333333333333	1.0	0.12690246851511622	0.5276016846645972	True	22.7614148110907	0.008084446271234128	0.0	0.0	0.7119038386971694	28.456645520668054
ENSMUSG00000044715	Gskip	scar_repair_associated	False	3	0.04307040888280628	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2669124990031764	0.18726591760299627	True	24.743797091397333	0.0	0.0112322250715167	0.011496030467998429	0.46405300938707894	28.456221166493965
ENSMUSG00000057637	Prdm2	scar_repair_associated	False	3	0.036284560513245384	1.0	0.6666666666666666	1.0	1.0	0.19883027877611334	0.15397419891801914	True	25.16926132309363	0.0	0.006020318808682332	0.007214469282117334	0.4104914411927112	28.45319285263532
ENSMUSG00000067916	Zfp991	scar_repair_associated	False	2	0.0347810497203816	1.0	1.0	1.0	1.0	0.17307874404902596	0.0816629953623989	True	25.26341739473014	0.0	0.00535405005575602	0.0060198604023103735	0.3986747653230259	28.45281551731435
ENSMUSG00000048175	Asb8	mechanical_adverse	False	6	0.07465316050059868	0.8333333333333334	0.8333333333333334	0.6666666666666666	1.0	0.08003108218071325	0.32183506026027775	True	22.48018649308428	0.00597457322307339	0.0	0.0	0.7464133385032958	28.451493201110644
ENSMUSG00000040761	Spen	immune_fibrotic_adverse	False	3	0.019648009477274783	1.0	1.0	0.6666666666666666	1.0	0.1279634142261903	0.11197578901859058	True	24.11408398730267	0.0	0.0025142263754606257	0.0025088348356580295	0.5421686746987951	28.451433384893033
ENSMUSG00000076498	Trbc2	scar_repair_associated	False	3	0.045428909937972065	1.0	1.0	1.0	1.0	0.19045349487454957	0.0299625468164794	True	24.592159171494487	0.0	0.0077381267164706325	0.008652094666027937	0.48216454997239094	28.449475571273613
ENSMUSG00000041975	Mettl8	immune_fibrotic_adverse	False	3	0.027183023878888737	1.0	1.0	0.6666666666666666	1.0	0.11813267168284597	0.05058365758754864	True	23.134217560576975	0.0	0.0032112032352317253	0.00312738574449955	0.6643717728055077	28.449191743021036
ENSMUSG00000004267	Eno2	scar_repair_associated	False	3	0.03774905112368633	1.0	1.0	1.0	1.0	0.22171694488060642	0.04868913857677903	True	25.060638747935325	0.0	0.007736667936364304	0.008369604287285556	0.42352291551628934	28.44882207206564
ENSMUSG00000031939	Taf1d	scar_repair_associated	False	3	0.06146679656665602	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2201107939995585	0.13878080415045396	True	23.73571015958749	0.0	0.012670431544429803	0.013529505396895992	0.5890668139149641	28.448244670907204
ENSMUSG00000019726	Lyst	scar_repair_associated	False	3	0.04625139358343776	1.0	1.0	0.6666666666666666	1.0	0.25242812788973257	0.09030378693300041	True	24.53579223800007	0.0	0.010915301723293736	0.011675152694558382	0.4887907233572612	28.44611802485816
ENSMUSG00000038290	Smg6	scar_repair_associated	False	3	0.04496314923857382	1.0	1.0	0.6666666666666666	1.0	0.19702569622206015	0.11735330836454431	True	24.609120469467193	0.0	0.008002266980827578	0.0088588957830664	0.47918277194919934	28.44258264506079
ENSMUSG00000022201	Zfr	scar_repair_associated	False	3	0.037432235586521645	1.0	0.6666666666666666	0.6666666666666666	1.0	0.2911114653488287	0.3945068664169788	True	25.080002125426304	0.0	0.010840760662450506	0.010896952952874888	0.4202098288238542	28.44168075601714
ENSMUSG00000047656	Trpt1	mechanical_adverse	False	5	0.029109969001168808	1.0	1.0	0.8	1.0	0.056228182011057656	0.10505836575875487	True	24.11324457844767	0.0016368006353339659	0.0	0.0	0.540907328421869	28.440503205822623
ENSMUSG00000075486	Commd6	scar_repair_associated	False	3	0.041468474457349774	1.0	0.6666666666666666	0.6666666666666666	1.0	0.24975706648496115	0.30479896238651105	True	24.8318757322431	0.0	0.009889272714637683	0.01035704453207422	0.45102153506350084	28.440048012751106
ENSMUSG00000016946	Kctd5	scar_repair_associated	False	3	0.06204146928066409	1.0	0.6666666666666666	0.6666666666666666	1.0	0.24359504008243843	0.12692467748647523	True	23.69877373612509	0.0	0.013809046539133231	0.015112994196196742	0.5926007730535615	28.439579920553584
ENSMUSG00000020628	Trappc12	scar_repair_associated	False	3	0.030692850928416948	1.0	0.6666666666666666	1.0	1.0	0.1507465790567849	0.2624297449200173	True	25.571146141007375	0.0	0.004466661501693609	0.00462684227895872	0.35847598012147985	28.438953981979214
ENSMUSG00000001380	Hars	scar_repair_associated	False	3	0.048263327343440326	1.0	0.6666666666666666	0.6666666666666666	1.0	0.176567706195942	0.2520536100302637	True	24.392739570508983	0.0	0.008074056967980693	0.008521745002415145	0.5056874654886803	28.438239294418423
ENSMUSG00000024212	Mllt1	scar_repair_associated	False	3	0.0485901440072003	1.0	0.6666666666666666	0.6666666666666666	1.0	0.19694164971412934	0.19059508947149398	True	24.37390957369052	0.0	0.009392977022710556	0.009569423120625142	0.5077857537272226	28.4361956035083
ENSMUSG00000024732	Ccdc86	immune_fibrotic_adverse	False	3	0.0296377520606953	1.0	0.6666666666666666	0.6666666666666666	1.0	0.15004254885770896	0.10653349979192676	True	22.83159112335849	0.0	0.0044469238615995384	0.0042453431323465525	0.7005163511187608	28.435721932308574
ENSMUSG00000038903	Ccdc68	immune_fibrotic_adverse	False	3	0.019140428605792736	1.0	0.6666666666666666	1.0	1.0	0.21653740599336188	0.08281315022888057	True	24.208088356060042	0.0	0.004144618759899499	0.004142251311352132	0.5283993115318416	28.435282848314774
ENSMUSG00000071711	Mpst	scar_repair_associated	False	3	0.0348867647680729	1.0	1.0	1.0	1.0	0.07452159513933494	0.1194340407823554	True	25.238640182571338	0.0	0.0022215099567256713	0.002599817359767543	0.39955825510767534	28.43510622343274
ENSMUSG00000015653	Steap2	scar_repair_associated	False	3	0.05255470395118893	1.0	1.0	0.6666666666666666	1.0	0.2591785496152054	0.0628381190178943	True	24.164309749626312	0.0	0.013134490044324916	0.013621051945525651	0.5337382661512976	28.434215878836692
ENSMUSG00000070423	Olfr558	scar_repair_associated	False	3	0.053081780999509234	1.0	0.6666666666666666	1.0	1.0	0.1574975080989262	0.10153974198918019	True	24.134747845097927	0.0	0.00730449654237276	0.008360248232875633	0.5370513528437327	28.43115866784779
ENSMUSG00000020170	Frs2	scar_repair_associated	False	3	0.04784441224774941	1.0	0.6666666666666666	0.6666666666666666	1.0	0.23302161842795316	0.17812364894076957	True	24.403317778012596	0.0	0.01051894705617065	0.011148782374704751	0.5028161236885699	28.425846767521154
ENSMUSG00000009647	Mcu	scar_repair_associated	False	3	0.044926432907448535	1.0	1.0	0.6666666666666666	1.0	0.13676150992959107	0.14051015996541288	True	24.594888125725408	0.0	0.005546427345313914	0.00614420680017313	0.4788514632799558	28.425699831965055
