human_gene_name	human_gene_id	primary_state	drug_key	drug_name	sources	pair_source_count	raw_actions	normalized_action	desired_action	direction_match	mechanism_text	max_clinical_phase	approval_or_warning	disease_context	upstream_evidence_sources	mouse_spatial_score	human_support_score	pharmacology_score	repair_safety_penalty	target_final_priority_score	target_priority_tier	pair_qualifies_for_tier_a	claim_boundary
TGFB1	ENSG00000105329	immune_fibrotic_adverse	CHEMBL2109585	LY-2382770	ChEMBL; DGIdb; Open Targets	3	INHIBITOR; inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type; Transforming growth factor beta-1 inhibitor	2.0		diabetic kidney disease	ChEMBL; ChEMBL mechanism; Open Targets Platform	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	CHEMBL3039545	LUSPATERCEPT	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		Beta-thalassemia; Blackfan-Diamond anemia; Diamond-Blackfan anemia; anaemia; anemia; anemia (phenotype); aplastic anemia; autoimmune hemolytic anemia; autoimmune thrombocytopenic purpura; beta thalassemia; beta-thalassemia major; chronic idiopathic/autoimmune neutropenia; clonal cytopenias of uncertain significance; constitutional dyserythropoietic anemia; constitutional non syndromic sideroblastic anemia; maligant granulosa cell tumor of ovary; myelodysplastic syndrome; myelodysplastic/myeloproliferative neoplasms with ring sideroblasts and thrombocytosis; myelodysplastic/myeloproliferative neoplasms, unclassifiable with ring sideroblasts; myelofibrosis; ovarian granulosa cell tumor; post-essential thrombocythemia myelofibrosis; post-polycythemia vera myelofibrosis; primary myelofibrosis; thalassemia; transfusion dependent anemia; β-thalassemia	ChEMBL; Open Targets Platform	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	CHEMBL4298024	BINTRAFUSP ALFA	DGIdb; Open Targets	2	binder: None	unknown	inhibit	unknown	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		Kaposi's sarcoma; advanced solid tumor; anal carcinoma; biliary tract cancer; brain metastases; breast cancer; castration-resistant prostate cancer; cervical cancer; colorectal adenocarcinoma; colorectal cancer; epithelial malignancies; esophageal cancer; esophageal squamous cell carcinoma; extrapulmonary small cell cancer; gastric cancer; germ cell tumor; head and neck squamous cell carcinoma; human epidermal growth factor receptor 2 positive breast cancer; human papillomavirus associated malignancies; intrahepatic cholangiocarcinoma; lung cancer; malignant pancreatic neoplasm; malignant pleural mesothelioma; melanoma; nasopharyngeal carcinoma; neoplasm; neuroendocrine cervical cancer; non-prostate genitourinary cancer; non-small cell lung carcinoma; olfactory neuroblastoma; oropharynx cancer; oropharynx squamous cell carcinoma; pancreatic adenocarcinoma; penile cancer; prostate cancer; pulmonary metastases; recurrent respiratory papillomatosis; renal cell carcinoma; sarcoma; small cell lung carcinoma; small intestine adenocarcinoma; small intestine carcinoma; soft tissue sarcoma; solid tumor; solid tumors; solid tumour/cancer; squamous cell carcinoma of rectum; thymic carcinoma; thymoma; triple-negative breast carcinoma; urothelial cancer; urothelial carcinoma; vaginal cancer; vulva cancer	ChEMBL; Open Targets Platform	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	DRUGBANK:DB06004	TG-C	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	IUPHAR.LIGAND:9642	TCDD	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C1098	FENRETINIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C1109	GALLIUM NITRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C1139	KEYHOLE LIMPET HEMOCYANIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C116357	VACTOSERTIB	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C116891	GALUNISERTIB	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C124229	BINTRAFUSP ALFA	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C1291	ANTISENSE OLIGONUCLEOTIDES	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C132250	NISEVOKITUG	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C166687	DISITERTIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C2160	PROTEASOME INHIBITOR	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C2418	BOVINE CARTILAGE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C243	THERAPEUTIC ANDROGEN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C26671	SILYMARIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C275	ANTIOXIDANT	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C2832	D-ALPHA-TOCOPHEROL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C318	BROXURIDINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C466	EMODIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C529	GOSSYPOL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C540	HEPARAN SULFATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C632	THERAPEUTIC MELATONIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C74960	ALPHA-TOCOPHEROL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	NCIT:C804	RETINOIC ACID AGENT	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:10114	STREPTOZOCIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:103468	HYDROCORTISONE BUTYRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:10379	TESTOSTERONE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:10753	TRETINOIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:10759	TRIAMCINOLONE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:11170	VERAPAMIL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:1191	ASPIRIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:1202	ATENOLOL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:121191	RITUXIMAB	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:142433	DOXORUBICIN HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:153329	IRINOTECAN HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:1545987	AMIFOSTINE ANHYDROUS	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:1592254	PIRFENIDONE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI; TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:214582	GLATIRAMER	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:221130	OCTREOTIDE ACETATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:24395	ESTRADIOL VALERATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:25696	GENISTEIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:259319	PIOGLITAZONE HYDROCHLORIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:2678930	SOTATERCEPT	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:31765	NICOTINE POLACRILEX	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:35296	RAMIPRIL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:38409	TOREMIFENE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:40137	TAMOXIFEN CITRATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:4179	ETOPOSIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:44157	CLADRIBINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:5499	HYDROGEN PEROXIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:5653	IDOXURIDINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:5833	INOSITOL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:5880	INTERFERON ALFA-2B	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFB1	ENSG00000105329	immune_fibrotic_adverse	RXCUI:6064	ISOTRETINOIN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	35.12623295523657	7.304502126233318	25.01240803954329	14.0	53.44314312101318	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	CHEMBL2109585	LY-2382770	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			TTD	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	CHEMBL2364611	GALUNISERTIB	ChEMBL; Open Targets	2	INHIBITOR	inhibit	context_dependent	protective_conflict	TGF-beta receptor type I inhibitor	2.0		amyotrophic lateral sclerosis; arteriosclerosis; breast cancer; carcinosarcoma of the corpus uteri; colorectal cancer; exocrine pancreatic carcinoma; glioblastoma; glioma; hepatocellular carcinoma; lung cancer; malignant glioma; malignant pancreatic neoplasm; metastatic castration-resistant prostate cancer; myelodysplastic syndrome; nasopharyngeal carcinoma; non-small cell lung carcinoma; ovarian carcinosarcoma; pancreatic adenocarcinoma; pancreatic ductal adenocarcinoma; peritoneal metastases; rectal cancer; solid tumors; solid tumour/cancer; uterine carcinosarcoma	ChEMBL mechanism; Open Targets Platform	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	CHEMBL3260567	VACTOSERTIB	ChEMBL; Open Targets	2	INHIBITOR	inhibit	context_dependent	protective_conflict	TGF-beta receptor type I inhibitor	2.0		anemia; breast cancer; colorectal cancer; desmoid tumor; esophageal adenocarcinoma; esophageal cancer; gastric adenocarcinoma; gastric cancer; gastroesophageal junction adenocarcinoma; hematopoietic and lymphoid cell neoplasm; hepatic metastases; hepatocellular carcinoma; melanoma; mucosal melanoma; myelodysplastic syndrome; myeloproliferative neoplasm; non-small cell lung carcinoma; osteosarcoma; pancreatic ductal adenocarcinoma; plasma cell myeloma; prostate cancer; solid tumour/cancer; urothelial carcinoma	ChEMBL mechanism; Open Targets Platform	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	DRUGBANK:DB03921	4-(3-PYRIDIN-2-YL-1H-PYRAZOL-4-YL)QUINOLINE	DGIdb	1	inhibitor: INHIBITORY; inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			DTC; GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	DRUGBANK:DB06004	TG-C	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			TdgClinicalTrial	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:10662	BMS-986260	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:13752	TOSPOSERTIB	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:13846	ONTUNISERTIB	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:6049	TGF-BETA RI INHIBITOR III	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8075	LY2109761	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8107	VACTOSERTIB	DGIdb	1	inhibitor: INHIBITORY; inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL; GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8120	COMPOUND 13D [PMID: 23639540]	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8144	COMPOUND 13R [PMID: 23639540]	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8194	COMPOUND 15B [PMID: 16539403]	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8216	SB-431542	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8246	SD-208	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			GuideToPharmacology	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
TGFBR1	ENSG00000106799	scar_repair_associated	IUPHAR.LIGAND:8354	HESPERADIN	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			DTC	36.916774402522904	6.688833916422389	18.0	20.0	41.60560831894529	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
