candidate_gene	candidate_mouse_spatial_score	null_index	matched_mouse_gene	matched_mouse_spatial_score	detection_distance	effect_percentile_distance	seed
FLNC	36.34879388844653	20	Pabpc1	37.05942095812804	0.0016939362882204545	0.016322893420480433	20260711
FLNC	36.34879388844653	21	Cisd1	34.154233785501084	0.0320037304293902	0.029856533540131847	20260711
FLNC	36.34879388844653	22	Gja1	34.712321441509324	0.03846538043802206	0.00310197751066299	20260711
FLNC	36.34879388844653	23	Prnp	35.21964419545388	0.0027133904491815075	0.03024428072896468	20260711
FLNC	36.34879388844653	24	Jup	34.668774095890385	0.0021335818772046933	0.040325707638619535	20260711
FLNC	36.34879388844653	25	Cavin1	34.40144705284739	0.004948214978597432	0.045698928760071866	20260711
FLNC	36.34879388844653	26	Ifitm2	36.3797482923492	0.0038556310569191066	0.019856852559077875	20260711
FLNC	36.34879388844653	27	Gdi2	36.097781354709866	0.01300558813893038	0.013672424066532352	20260711
FLNC	36.34879388844653	28	S100a11	37.415491436978215	0.01128149788032895	0.0021199558340750935	20260711
FLNC	36.34879388844653	29	Grn	37.37679368633097	0.03462253582591701	0.0211149862040364	20260711
FLNC	36.34879388844653	30	Fuca2	34.74948957878481	0.009136278916663021	0.03179526948429623	20260711
MYBPC3	36.26427856240813	1	mt-Nd1	33.36050854382272	0.03547955715970652	0.007367196587824809	20260711
MYBPC3	36.26427856240813	2	Rpl27a	37.57868880497004	0.025310719119040814	0.014295388848767687	20260711
MYBPC3	36.26427856240813	3	Chchd10	33.60635897380679	0.03169487214091149	0.010081426909654967	20260711
MYBPC3	36.26427856240813	4	Rpl38	37.228070383382494	0.03093112551765731	0.022467669356774356	20260711
MYBPC3	36.26427856240813	5	Rps15a	37.4794972036266	0.027472413887739466	0.008884013917790368	20260711
MYBPC3	36.26427856240813	6	Ctsl	37.256056688176216	0.04775456406297396	0.004577001217624721	20260711
MYBPC3	36.26427856240813	7	Atp5g1	33.22060824751593	0.015029603324127505	0.01977510663047699	20260711
MYBPC3	36.26427856240813	8	Rpl11	37.34112248144345	0.013205228414328252	0.005902235894598706	20260711
MYBPC3	36.26427856240813	9	Rpl29	36.973949867404826	0.017960956905465286	0.024234648926073077	20260711
MYBPC3	36.26427856240813	10	Ndufa4	33.3869271243702	0.011667794648736796	0.020550601008142766	20260711
MYBPC3	36.26427856240813	11	Selenop	37.88341103559989	0.0014942960128225824	0.00038042474054023057	20260711
MYBPC3	36.26427856240813	12	Ivns1abp	33.46911501387746	0.022687982474455692	0.029856533540131847	20260711
MYBPC3	36.26427856240813	13	Rps3a1	37.43919199645674	0.023149024350342162	0.00700659812541049	20260711
MYBPC3	36.26427856240813	14	mt-Nd2	33.653228423563505	0.035686854008794344	0.003489724699495933	20260711
MYBPC3	36.26427856240813	15	Pln	33.51266079623988	0.007382494449949539	0.006979449398991866	20260711
MYBPC3	36.26427856240813	16	Rpl28	37.49854276895043	0.028769430748958658	0.011092738379413714	20260711
MYBPC3	36.26427856240813	17	Rpl18	36.91960983223226	0.02055499062790378	0.022688541802936668	20260711
MYBPC3	36.26427856240813	18	Ppia	37.03457803119993	0.004088329735260965	0.026995554503102315	20260711
MYBPC3	36.26427856240813	19	Mdh2	32.63029360282298	0.0021206651218554917	0.0430399379604498	20260711
MYBPC3	36.26427856240813	20	Uqcrb	32.9258682438132	0.0017292494146136095	0.050794881737107445	20260711
MYBPC3	36.26427856240813	21	B2m	37.15160782091136	0.019257973766684477	0.010761429710170245	20260711
MYBPC3	36.26427856240813	22	Rpl7	37.24424281290032	0.01190821155310906	0.015951932194985252	20260711
MYBPC3	36.26427856240813	23	Rpl32	37.58964544636345	0.03179580342513677	0.01539975107957936	20260711
MYBPC3	36.26427856240813	24	Rpsa	37.547683493636676	0.026175397026520275	0.0076692154638974275	20260711
MYBPC3	36.26427856240813	25	Rps11	37.399397491656714	0.027904752841479197	0.01694585820271577	20260711
MYBPC3	36.26427856240813	26	Rpl8	37.021484741114925	0.00019727915160339116	0.008000524133141007	20260711
MYBPC3	36.26427856240813	27	Pdlim5	36.18883514122059	0.036057899828215834	0.017060876308646833	20260711
MYBPC3	36.26427856240813	28	Cox6a2	33.501929388603486	0.007912373127407446	0.003877471888328876	20260711
MYBPC3	36.26427856240813	29	Clu	37.94668160095571	0.02224297254570151	0.0011632415664987183	20260711
MYBPC3	36.26427856240813	30	Rps26	37.49916123748567	0.02963410865643812	0.015620623525741784	20260711
IGFBP4	38.61181952565766	1	Npm1	36.056689474078375	0.03847816688283612	0.0377691882937603	20260711
IGFBP4	38.61181952565766	2	Pomp	27.42741570148574	0.023346303501945442	0.04679882264721891	20260711
IGFBP4	38.61181952565766	3	Cct5	33.450393798084534	0.07306528318201466	0.010654244333966001	20260711
IGFBP4	38.61181952565766	4	Atp1b1	36.09075981215257	0.07508628066960155	0.00959544757822861	20260711
IGFBP4	38.61181952565766	5	Fuca2	34.74948957878481	0.009851215521146761	0.05224763834984558	20260711
IGFBP4	38.61181952565766	6	Cd34	29.545391609351615	0.04280155642023353	0.011514829531900528	20260711
IGFBP4	38.61181952565766	7	Anxa2	37.14475626480875	0.008107569817883298	0.015129762562120286	20260711
IGFBP4	38.61181952565766	8	Phyh	32.869933177192564	0.009313005753159631	0.06659428433666215	20260711
IGFBP4	38.61181952565766	9	Ctsa	36.89789884501817	0.0077821011673152585	0.013694091662065144	20260711
IGFBP4	38.61181952565766	10	Ryr2	33.58276281482334	0.029271603234480192	0.028595059831039826	20260711
IGFBP4	38.61181952565766	11	H2-Eb1	37.851747313824276	0.06139213143104194	0.0076200993926007765	20260711
IGFBP4	38.61181952565766	12	Fabp5	37.15092690159473	0.0004323389537397304	0.0018774157923799883	20260711
IGFBP4	38.61181952565766	13	Rrad	36.33995944047729	0.021920529470867756	0.014636161033056094	20260711
IGFBP4	38.61181952565766	14	Flna	37.18336854903352	0.06470349158234434	0.0035339591385974423	20260711
IGFBP4	38.61181952565766	15	Serping1	38.022773630950645	0.06139213143104194	0.004859193815571428	20260711
IGFBP4	38.61181952565766	16	Tpm4	36.688515671553965	0.012269034653505373	0.02584207620099388	20260711
IGFBP4	38.61181952565766	17	Mtch1	36.534595971123146	0.011673151750972832	0.041303147432357745	20260711
IGFBP4	38.61181952565766	18	Pabpc1	37.05942095812804	0.017293558149589328	0.036775262286029786	20260711
IGFBP4	38.61181952565766	19	Gja1	34.712321441509324	0.05745287487583184	0.023554346376212343	20260711
IGFBP4	38.61181952565766	20	S100a11	37.415491436978215	0.007705996557480832	0.01833241303147426	20260711
IGFBP4	38.61181952565766	21	Dsp	35.09374706719717	0.025964015166683674	0.018125885732552027	20260711
IGFBP4	38.61181952565766	22	Adprhl1	34.293163614249174	0.0007460924255544565	0.016574896977220477	20260711
IGFBP4	38.61181952565766	23	Rhob	32.94937767990812	0.006485084306095956	0.06891220320265046	20260711
IGFBP4	38.61181952565766	24	Nrap	35.18091260167376	0.02380590533246396	0.013472919466557487	20260711
IGFBP4	38.61181952565766	25	Ccdc80	37.08070101181566	0.0008646779074794608	0.04450579790171172	20260711
IGFBP4	38.61181952565766	26	Col5a2	37.81989481718388	0.007705996557480832	0.050358917725013774	20260711
IGFBP4	38.61181952565766	27	Lrp1	37.37955899364976	0.03156074362300043	0.008945334069574762	20260711
IGFBP4	38.61181952565766	28	Sh3bgr	36.24246152640872	0.036752376615102555	0.016187149788387645	20260711
IGFBP4	38.61181952565766	29	Pdia3	36.792059912954585	0.006026837400072149	0.024185532854776315	20260711
IGFBP4	38.61181952565766	30	Jup	34.668774095890385	0.01685391256060509	0.06077807650416889	20260711
DCN	36.76487280797725	1	Pln	33.51266079623988	0.030963857754031432	0.006336429749352446	20260711
DCN	36.76487280797725	2	mt-Nd3	33.33180535608632	0.011682024378754763	0.009050660071182604	20260711
DCN	36.76487280797725	3	Rps15	37.22043228238464	0.006485084306095956	0.018621999237780962	20260711
DCN	36.76487280797725	4	Rplp0	37.25480656329548	0.007349762213575417	0.028671695538167508	20260711
DCN	36.76487280797725	5	Rpl32	37.58964544636345	0.008214440121054878	0.01475673142993994	20260711
DCN	36.76487280797725	6	Rpl23	37.487062253694205	0.006917423259835687	0.014425422760696471	20260711
DCN	36.76487280797725	7	Ndufa4	33.3869271243702	0.011913568655345097	0.019907581358503346	20260711
DCN	36.76487280797725	8	Rps7	37.34334362961557	0.0038910505836576847	0.017848945676212757	20260711
DCN	36.76487280797725	9	Gsn	35.546681636790595	0.013834846519671484	0.010670591175936717	20260711
DCN	36.76487280797725	10	Rpl18a	37.52625240792972	0.008214440121054878	0.015419348768426988	20260711
DCN	36.76487280797725	11	Rack1	37.4178683855951	0.03156074362300043	0.012106262075991858	20260711
DCN	36.76487280797725	12	Rplp2	36.89161865317526	0.009511456982274069	0.03397263424606367	20260711
DCN	36.76487280797725	13	Rpl8	37.021484741114925	0.023778642455685284	0.007357504483501587	20260711
DCN	36.76487280797725	14	Fau	37.59826893716149	0.003026372676178113	0.013100188083722375	20260711
DCN	36.76487280797725	15	Cox6b1	33.54493658689245	0.005894984997618535	0.03541746891181852	20260711
DCN	36.76487280797725	16	Ctsd	37.417228582149825	0.006917423259835687	0.009124484052800308	20260711
DCN	36.76487280797725	17	Rps4x	37.51408432190797	0.0038910505836576847	0.005590524914202866	20260711
DCN	36.76487280797725	18	Rpl37	37.420257477901316	0.009079118028534339	0.027015152191949943	20260711
DCN	36.76487280797725	19	Clu	37.94668160095571	0.0013383907583803811	0.0005202219168592981	20260711
DCN	36.76487280797725	20	Rpl39	37.625938538581366	0.005620406398616495	0.027456897084274567	20260711
DCN	36.76487280797725	21	Rps11	37.399397491656714	0.004323389537397304	0.01630283855307635	20260711
DCN	36.76487280797725	22	Rps18	37.03201939194964	0.012970168612192023	0.025027300176488798	20260711
DCN	36.76487280797725	23	Rpl30	37.06880682552591	0.0	0.0213829048148102	20260711
DCN	36.76487280797725	24	Rps20	37.879633141429075	0.006485084306095956	0.005811397360365178	20260711
DCN	36.76487280797725	25	Rpl5	37.50584529376843	0.00951145698227418	0.0060322698065274905	20260711
DCN	36.76487280797725	26	Rpl37a	37.59248732084318	0.0077821011673151474	0.02016810636091737	20260711
DCN	36.76487280797725	27	Rpsa	37.547683493636676	0.0025940337224383825	0.007026195814258007	20260711
DCN	36.76487280797725	28	Cox6a2	33.501929388603486	0.015668990176674447	0.003234452238689456	20260711
DCN	36.76487280797725	29	Rps27a	37.566221849625464	0.0034587116299178433	0.009787101391287356	20260711
DCN	36.76487280797725	30	Rpl27a	37.57868880497004	0.0017293558149589217	0.013652369199128267	20260711
APOE	39.37365229505947	1	Ctsd	37.417228582149825	0.006917423259835687	0.011595803423522955	20260711
APOE	39.37365229505947	2	Atp5g1	33.22060824751593	0.008551759979954388	0.021603406351560217	20260711
APOE	39.37365229505947	3	Rps15	37.22043228238464	0.006485084306095956	0.02109331860850361	20260711
APOE	39.37365229505947	4	Rpl28	37.49854276895043	0.005188067444876765	0.01292103810049694	20260711
APOE	39.37365229505947	5	Rpl36	36.62704173013626	0.008646779074794608	0.0318056322473772	20260711
APOE	39.37365229505947	6	Rps2	36.49689168560933	0.006052745352356226	0.03224737713970183	20260711
APOE	39.37365229505947	7	mt-Nd2	33.653228423563505	0.012105490704712452	0.005318024420579159	20260711
APOE	39.37365229505947	8	Rpl41	37.79710345203664	0.01080847384349326	0.010601877415792438	20260711
APOE	39.37365229505947	9	Rpl37	37.420257477901316	0.009079118028534339	0.02948647156267259	20260711
APOE	39.37365229505947	10	Rps9	37.16949642540384	0.0004323389537397304	0.018111540585311947	20260711
APOE	39.37365229505947	11	Rpl9	36.95620501119328	0.0025940337224383825	0.01623412479293207	20260711
APOE	39.37365229505947	12	Rps13	36.67266912424064	0.002161694768698652	0.03036996134732195	20260711
APOE	39.37365229505947	13	Rpl31	37.38156766924659	0.011240812797233102	0.016013252346769757	20260711
APOE	39.37365229505947	14	mt-Nd1	33.36050854382272	0.011898193855624628	0.009195496308908035	20260711
APOE	39.37365229505947	15	Rps16	37.56853425885963	0.0004323389537397304	0.0159028161236886	20260711
APOE	39.37365229505947	16	Tpt1	37.581575296608214	0.0099437959360138	0.026836002208724508	20260711
APOE	39.37365229505947	17	Atp5a1	30.48692225678252	0.002546218864280414	0.032072580450048016	20260711
APOE	39.37365229505947	18	Rpl26	37.301733802533896	0.0034587116299178433	0.022749861954721173	20260711
APOE	39.37365229505947	19	Rpl17	37.51657212975199	0.0012970168612191912	0.017669795692987322	20260711
APOE	39.37365229505947	20	Rps20	37.879633141429075	0.006485084306095956	0.008282716731087825	20260711
APOE	39.37365229505947	21	Rps25	36.84130921299805	0.0017293558149589217	0.025179458862506943	20260711
APOE	39.37365229505947	22	Uqcr11	33.51058901432705	0.007413659105788284	0.03633779952720961	20260711
APOE	39.37365229505947	23	Rpl34	37.38913083233743	0.002161694768698652	0.01921590281612373	20260711
APOE	39.37365229505947	24	Rpl19	36.91909341086294	0.0038910505836575737	0.03136388735505247	20260711
APOE	39.37365229505947	25	Rpl12	37.548337468195236	0.013834846519671484	0.014467145223633349	20260711
APOE	39.37365229505947	26	Lgals1	37.50134797756906	0.0012970168612191912	0.040419657647708496	20260711
APOE	39.37365229505947	27	Rpl5	37.50584529376843	0.00951145698227418	0.008503589177250137	20260711
APOE	39.37365229505947	28	Rpl11	37.34112248144345	0.010376134889753641	0.007730535615681933	20260711
APOE	39.37365229505947	29	mt-Co3	33.39671902900419	0.012105490704712452	0.010358737875406643	20260711
APOE	39.37365229505947	30	Rpl32	37.58964544636345	0.008214440121054878	0.017228050800662587	20260711
CCR2	33.771147530522995	1	Cd55	34.45908202633927	0.01772589710332903	0.01921590281612362	20260711
CCR2	33.771147530522995	2	Clec3b	32.92065779076079	0.005620406398616523	0.027719491993373868	20260711
CCR2	33.771147530522995	3	Xylt2	34.986052030571294	0.005134632293290975	0.013583655438983988	20260711
CCR2	33.771147530522995	4	Kcnj15	35.324064735965834	0.01775342430263077	0.012147984538928736	20260711
CCR2	33.771147530522995	5	Pcdh1	30.647584036048656	0.024643320363164717	0.007648041087597202	20260711
CCR2	33.771147530522995	6	Rap2a	34.502460793635436	0.013834846519671429	0.002760905577029349	20260711
CCR2	33.771147530522995	7	Pde4b	30.852910733652006	0.005620406398616495	0.006981907277290866	20260711
CCR2	33.771147530522995	8	Brwd1	30.98074999932985	0.004436736828639931	0.024859745046289183	20260711
CCR2	33.771147530522995	9	Arfip2	34.899786234690104	0.012343520016321996	0.008503589177250137	20260711
CCR2	33.771147530522995	10	Diaph1	34.64485589422	0.03199308257674016	0.007509663169519509	20260711
CCR2	33.771147530522995	11	Psen2	35.03037828482231	0.0047184858097287785	0.014246272777470925	20260711
CCR2	33.771147530522995	12	Myd88	35.00391495219587	0.005550778776853199	0.017890668139149635	20260711
CCR2	33.771147530522995	13	Elf4	34.74294540857386	0.01886746625084404	0.012479293208172315	20260711
CCR2	33.771147530522995	14	Slc43a2	34.47303961725807	0.02939904885430178	0.009387078961899498	20260711
CCR2	33.771147530522995	15	Cbl	34.395395510973195	0.014289854931659685	0.020872446162341296	20260711
CCR2	33.771147530522995	16	Tmem179b	34.403254375778445	0.006052745352356226	0.03423522915516297	20260711
CCR2	33.771147530522995	17	Syk	35.01374320493412	0.015672691884819706	0.013694091662065144	20260711
CCR2	33.771147530522995	18	Poglut3	34.828588332573176	0.0	0.025731639977912835	20260711
CCR2	33.771147530522995	19	Isg15	34.554530907266056	0.03156074362300046	0.006847045831032572	20260711
CCR2	33.771147530522995	20	Pqlc3	34.435438601186796	0.027324793424561705	0.00629486471562668	20260711
CCR2	33.771147530522995	21	Tor3a	34.96529868903284	0.0034700463590421338	0.01049144119271117	20260711
CCR2	33.771147530522995	22	Armcx2	35.775242350466925	0.017725897103329002	0.008282716731087714	20260711
CCR2	33.771147530522995	23	Irgm1	34.78624246755245	0.003026372676178113	0.013362782992821676	20260711
CCR2	33.771147530522995	24	Stx2	34.491608225684786	0.0030263726761781407	0.026946438431805664	20260711
CCR2	33.771147530522995	25	Abr	34.97063886681144	0.004302339326166554	0.01203754831584758	20260711
CCR2	33.771147530522995	26	Acp2	34.91301999582042	0.02940552584237277	0.001104362230811784	20260711
CCR2	33.771147530522995	27	Llph	32.27541109102292	0.034154777345438814	0.0035339591385974423	20260711
CCR2	33.771147530522995	28	Fgfrl1	32.90744567758724	0.0061013227628888	0.006626173384870149	20260711
CCR2	33.771147530522995	29	Cd276	36.124636116348206	0.001107564960142221	0.02827167310877965	20260711
CCR2	33.771147530522995	30	Abra	33.818035418703076	0.02682853960059406	0.004348763501834552	20260711
SPARC	38.24742147071093	1	Rpl23a	36.79827623173818	0.0012970168612191912	0.015792379900607334	20260711
SPARC	38.24742147071093	2	Rps7	37.34334362961557	0.006485084306096067	0.007840971838763089	20260711
SPARC	38.24742147071093	3	Rps13	36.67266912424064	0.0004323389537397304	0.017890668139149635	20260711
SPARC	38.24742147071093	4	Atp5g1	33.22060824751593	0.01114579370239277	0.009124113143387902	20260711
SPARC	38.24742147071093	5	Rps3	37.14002697462554	0.00864677907479472	0.001104362230811673	20260711
SPARC	38.24742147071093	6	Rps20	37.879633141429075	0.0038910505836575737	0.0041965764770844904	20260711
SPARC	38.24742147071093	7	Rpsa	37.547683493636676	0.0	0.0029817780231916613	20260711
SPARC	38.24742147071093	8	Fau	37.59826893716149	0.0004323389537397304	0.0030922142462727065	20260711
SPARC	38.24742147071093	9	Rpl38	37.228070383382494	0.0047557284911370346	0.011816675869685267	20260711
SPARC	38.24742147071093	10	Rpl19	36.91909341086294	0.0012970168612191912	0.01888459414688015	20260711
SPARC	38.24742147071093	11	mt-Nd3	33.33180535608632	0.00908799065631638	0.000957313766267065	20260711
SPARC	38.24742147071093	12	Rps3a1	37.43919199645674	0.003026372676178113	0.0036443953616785985	20260711
SPARC	38.24742147071093	13	Rps15a	37.4794972036266	0.0012970168612191912	0.0017669795692987211	20260711
SPARC	38.24742147071093	14	Rps10	37.05476037047457	0.0	0.008503589177250137	20260711
SPARC	38.24742147071093	15	Myl2	33.4787508701709	0.0023630727644636806	0.007549015976425988	20260711
SPARC	38.24742147071093	16	Rpl32	37.58964544636345	0.005620406398616495	0.004748757592490271	20260711
SPARC	38.24742147071093	17	Rps4x	37.51408432190797	0.006485084306096067	0.004417448923246803	20260711
SPARC	38.24742147071093	18	Rpl26	37.301733802533896	0.0008646779074794608	0.010270568746548858	20260711
SPARC	38.24742147071093	19	Rpl28	37.49854276895043	0.0025940337224383825	0.00044174489232462477	20260711
SPARC	38.24742147071093	20	Rps27a	37.566221849625464	0.0008646779074794608	0.00022087244616231239	20260711
SPARC	38.24742147071093	21	mt-Nd1	33.36050854382272	0.009304160133186246	0.0032837968992642796	20260711
SPARC	38.24742147071093	22	Rpl10a	37.23993624368798	0.024643320363164745	0.004859193815571539	20260711
SPARC	38.24742147071093	23	Atp5b	33.66984234487463	0.006432975474238711	0.012613837842883835	20260711
SPARC	38.24742147071093	24	Mgp	30.195967452157376	0.00994379593601391	0.0014021218581037331	20260711
SPARC	38.24742147071093	25	Rpl35a	37.29041755286101	0.004323389537397304	0.00993926007730539	20260711
SPARC	38.24742147071093	26	Cox7b	33.11471479295222	0.004672047239118848	0.025021747885536016	20260711
SPARC	38.24742147071093	27	Rpl36	36.62704173013626	0.006052745352356226	0.019326339039204887	20260711
SPARC	38.24742147071093	28	Rpl15	37.065027220768336	0.012105490704712563	0.014135836554389769	20260711
SPARC	38.24742147071093	29	Rps16	37.56853425885963	0.002161694768698652	0.003423522915516286	20260711
SPARC	38.24742147071093	30	Rpl31	37.38156766924659	0.013834846519671484	0.0035339591385974423	20260711
SNX3	34.89219551682361	1	Flna	37.18336854903352	0.00792945264593059	0.0014855667839774878	20260711
SNX3	34.89219551682361	2	Npc2	38.5775343399405	0.006485084306095956	0.0024901372469446903	20260711
SNX3	34.89219551682361	3	Sh3bgrl3	37.337721535156916	0.014699524427150834	0.0005022852314836568	20260711
SNX3	34.89219551682361	4	Pdia3	36.792059912954585	0.06660610682820278	0.02213714050015636	20260711
SNX3	34.89219551682361	5	Lgmn	38.48813773966411	0.013402507565931643	0.0026005734700258465	20260711
SNX3	34.89219551682361	6	Tapbp	37.4148691326734	0.02939904885430178	0.021916268053994048	20260711
SNX3	34.89219551682361	7	Trdn	33.43124752427453	0.02701111315852467	0.03081188655358158	20260711
SNX3	34.89219551682361	8	Cd93	34.24471972260361	0.030772170325355286	0.056593242101481644	20260711
SNX3	34.89219551682361	9	Pxdn	36.264073784636025	0.036748811067877196	0.0363834132776274	20260711
SNX3	34.89219551682361	10	Sod3	38.10831481250923	0.07155452571445231	0.00017097656224007718	20260711
SNX3	34.89219551682361	11	Psma1	33.58150215427848	0.04063986165153477	0.04561101549053359	20260711
SNX3	34.89219551682361	12	Cygb	35.82742986454414	0.046260268050151265	0.040027808639305995	20260711
SNX3	34.89219551682361	13	Ywhaz	35.383208851712716	0.008716406696557932	0.04312002288557881	20260711
SNX3	34.89219551682361	14	Mfn1	32.886390815440166	0.0072363342649935936	0.07695380202469437	20260711
SNX3	34.89219551682361	15	Rpn2	36.35900721615435	0.008214440121054878	0.021695395607831736	20260711
SNX3	34.89219551682361	16	Pmepa1	37.152727755192586	0.008761745613054983	0.0371564668391956	20260711
SNX3	34.89219551682361	17	Rcn3	37.487231734076005	0.082790480770632	0.004246472361006726	20260711
SNX3	34.89219551682361	18	Perp	34.08241743830357	0.03717874417830469	0.03973007189673783	20260711
SNX3	34.89219551682361	19	Cyba	38.11473002005354	0.05923043666234329	0.0018275199084576421	20260711
SNX3	34.89219551682361	20	Syngr2	28.50587751266889	0.005188067444876765	0.03528399311531849	20260711
SNX3	34.89219551682361	21	Ecm1	38.65593072846289	0.05033105505277935	0.001043821891652752	20260711
SNX3	34.89219551682361	22	Rbm3	35.62235795048507	0.016428880242109867	0.04566005601644574	20260711
SNX3	34.89219551682361	23	Serpinf1	37.37024645340698	0.009964846147244577	0.04886270648579971	20260711
SNX3	34.89219551682361	24	Tmed9	35.63858100470047	0.0016872553924973666	0.044224385116390486	20260711
SNX3	34.89219551682361	25	Lrrc2	33.8971445754031	0.02122324273845888	0.036240347197241896	20260711
SNX3	34.89219551682361	26	Adamts2	37.580245085103336	0.07987745538569657	0.0001603321070033914	20260711
SNX3	34.89219551682361	27	Eif4h	34.36605860161771	0.016861219195849597	0.06984558887122205	20260711
SNX3	34.89219551682361	28	Xirp1	35.39186596743125	0.038789224886700335	0.018016229322096455	20260711
SNX3	34.89219551682361	29	Arpc1b	38.46454406242473	0.009594038580179487	0.0012753387930517501	20260711
SNX3	34.89219551682361	30	Rcan1	36.16192220667924	0.004587190640370942	0.016852987755597848	20260711
LDB3	34.222869361419846	1	Pdhb	32.32445307323761	0.025090924069921194	0.05506010081426904	20260711
LDB3	34.222869361419846	2	Hspb8	34.97232347409121	0.06627964700623268	0.017448623497479665	20260711
LDB3	34.222869361419846	3	Ppib	37.326336950352044	0.01603388375437409	0.013100416673000659	20260711
LDB3	34.222869361419846	4	Fxyd1	34.394894861384785	0.0035431631043773004	0.016285381930980947	20260711
LDB3	34.222869361419846	5	Tmsb10	37.71109539312455	0.03721849248762099	0.008324210604746418	20260711
LDB3	34.222869361419846	6	Ndufb3	33.03539232686772	0.01880997362897885	0.06940674680108572	20260711
LDB3	34.222869361419846	7	Hspg2	36.138219248631046	0.028080881997256113	0.046341719820433	20260711
LDB3	34.222869361419846	8	Eef1g	36.023976478330354	0.04759462737737452	0.020168334950195543	20260711
LDB3	34.222869361419846	9	Cnbp	34.144255423601905	0.01560154480063436	0.003167714340439387	20260711
LDB3	34.222869361419846	10	Nexn	34.271345170699504	0.06369305474504772	0.010081426909654856	20260711
LDB3	34.222869361419846	11	Hnrnpk	34.777250261351405	0.009548799448278134	0.06356977062109559	20260711
LDB3	34.222869361419846	12	Ldhb	32.57175708309111	0.05159127142185216	0.003877471888328765	20260711
LDB3	34.222869361419846	13	Cisd1	34.154233785501084	0.04848407695894241	0.04110120201628542	20260711
LDB3	34.222869361419846	14	Calm1	36.05310387235785	0.03195574011073621	0.02414403898111772	20260711
LDB3	34.222869361419846	15	P4hb	37.18922449804845	0.0006332253685367162	0.015861322250029897	20260711
LDB3	34.222869361419846	16	Col15a1	33.48688389943709	0.02484451113766495	0.0608763086467623	20260711
LDB3	34.222869361419846	17	S100a1	34.479167686710326	0.0845881196182704	0.0015509887553315505	20260711
LDB3	34.222869361419846	18	Uqcrc2	33.39730141345165	0.03966926924430891	0.020162853819309823	20260711
LDB3	34.222869361419846	19	Cfh	32.08869002516686	0.06445584657322412	0.015088268688461692	20260711
LDB3	34.222869361419846	20	Tuba1b	35.55709425257392	0.001049371852098857	0.021714442073331952	20260711
LDB3	34.222869361419846	21	Ptma	36.99809678970503	0.04449356976918839	0.012216926888351298	20260711
LDB3	34.222869361419846	22	Suclg1	32.034463947932174	0.00022004110407847222	0.07289647150058165	20260711
LDB3	34.222869361419846	23	Tagln2	36.49756573655968	0.07595573889329743	0.003492465264938849	20260711
LDB3	34.222869361419846	24	Map1lc3a	33.141278400631606	0.0557665449103707	0.024040325707638588	20260711
LDB3	34.222869361419846	25	H3f3b	36.571789815448014	0.0004696814197436838	0.020057898727114387	20260711
LDB3	34.222869361419846	26	Cfl1	37.16901568659764	0.0010313605657121805	0.0033545805660937233	20260711
LDB3	34.222869361419846	27	Ndrg2	34.64825895865741	0.03133226226216956	0.007754943776657641	20260711
LDB3	34.222869361419846	28	Dsp	35.09374706719717	0.07351128665945872	0.008918185343156249	20260711
LDB3	34.222869361419846	29	H2-K1	36.30196609674993	0.001766698280962986	0.006584679511211555	20260711
LDB3	34.222869361419846	30	Rac1	35.96574098152044	0.031091062203256747	0.03805900308934518	20260711
CSRP3	36.69185122056544	1	mt-Co2	33.38406657551879	0.04036326913215882	0.009693679720822024	20260711
CSRP3	36.69185122056544	2	Rps18	37.03201939194964	0.015287609815254344	0.026445814203793994	20260711
CSRP3	36.69185122056544	3	Rps25	36.84130921299805	0.026528422612487446	0.02412665351908949	20260711
CSRP3	36.69185122056544	4	Rack1	37.4178683855951	0.003302965195554064	0.013524776103297054	20260711
CSRP3	36.69185122056544	5	Rpsa	37.547683493636676	0.03085181214988475	0.008444709841563203	20260711
CSRP3	36.69185122056544	6	Rps3	37.14002697462554	0.02220503307509003	0.012530850095566537	20260711
CSRP3	36.69185122056544	7	Ftl1	39.17431749534446	0.006208491786720005	0.0009423691203362949	20260711
CSRP3	36.69185122056544	8	Rpl22	36.820520099298804	0.015719948768994074	0.02622494175763168	20260711
CSRP3	36.69185122056544	9	Rps9	37.16949642540384	0.027825439473706637	0.017058735241894496	20260711
CSRP3	36.69185122056544	10	Rpl18a	37.52625240792972	0.036472218548501245	0.016837862795732184	20260711
CSRP3	36.69185122056544	11	Chchd10	33.60635897380679	0.027018457017547015	0.010856921287320742	20260711
CSRP3	36.69185122056544	12	Rps11	37.399397491656714	0.03258116796484367	0.017721352580381544	20260711
CSRP3	36.69185122056544	13	Rps10	37.05476037047457	0.03085181214988475	0.019930077042005	20260711
CSRP3	36.69185122056544	14	H2-D1	36.850392453033685	0.0461045216157876	0.004579442033722292	20260711
CSRP3	36.69185122056544	15	Mgp	30.195967452157376	0.02090801621387084	0.01002436600665113	20260711
CSRP3	36.69185122056544	16	mt-Cytb	33.704313070457445	0.04036326913215882	0.006979449398991866	20260711
CSRP3	36.69185122056544	17	Rpl31	37.38156766924659	0.017016965630213265	0.014960447003352306	20260711
CSRP3	36.69185122056544	18	Rpl17	37.51657212975199	0.02955479528866556	0.01661699034956987	20260711
CSRP3	36.69185122056544	19	Rpl36a	36.83865618543774	0.025784590790020157	0.030531954457797328	20260711
CSRP3	36.69185122056544	20	Pln	33.51266079623988	0.0027060793265850647	0.007754943776657641	20260711
